,Year,ZIP Code,Earned Premium
1298,2018,95448,68758
1299,2018,95465,4138
1300,2018,95472,87839
1301,2018,95476,476599
1302,2018,95492,104791
1303,2018,95497,6963
1305,2018,95307,4026
1306,2018,95326,989
1307,2018,95329,307
1308,2018,95350,225057
1309,2018,95351,1371
1310,2018,95354,65591
1311,2018,95355,123335
1312,2018,95356,263362
1313,2018,95357,327
1314,2018,95358,1121
1315,2018,95360,805
1316,2018,95361,36256
1317,2018,95363,23840
1318,2018,95367,1012
1319,2018,95368,565
1320,2018,95380,7737
1321,2018,95382,118176
1322,2018,95386,0
1324,2018,95668,343
1325,2018,95953,576
1326,2018,95991,66140
1327,2018,95993,40406
1329,2018,96021,5804
1330,2018,96055,276
1331,2018,96080,17927
1333,2018,96052,1452
1334,2018,96091,868
1335,2018,96093,1509
1337,2018,93221,6220
1338,2018,93247,1528
1339,2018,93257,24133
1340,2018,93260,1621
1341,2018,93265,1017
1342,2018,93271,6274
1343,2018,93272,1029
1344,2018,93274,10980
1345,2018,93277,20443
1346,2018,93286,1726
1347,2018,93291,51476
1348,2018,93292,34731
1349,2018,93618,430
1350,2018,93647,501
1352,2018,95305,199
1353,2018,95310,24839
1354,2018,95321,11947
1355,2018,95335,283
1356,2018,95346,3277
1357,2018,95364,4001
1358,2018,95370,23314
1359,2018,95375,5219
1360,2018,95379,589
1361,2018,95383,3320
1363,2018,91320,572459
1364,2018,91360,573039
1365,2018,91361,902755
1366,2018,91362,1114835
1367,2018,91377,399354
1368,2018,93001,360451
1369,2018,93003,805622
1370,2018,93004,192768
1371,2018,93010,393452
1372,2018,93012,1271007
1373,2018,93015,30728
1374,2018,93021,384296
1375,2018,93022,187
1376,2018,93023,83378
1377,2018,93030,211312
1378,2018,93033,217301
1379,2018,93035,838545
1380,2018,93036,477026
1381,2018,93041,789916
1382,2018,93042,388
1383,2018,93043,385
1384,2018,93060,98023
1385,2018,93063,782974
1386,2018,93065,788797
1387,2018,93066,301
1389,2018,95605,28419
1390,2018,95606,673
1391,2018,95607,669
1392,2018,95612,333
1393,2018,95616,158958
1394,2018,95618,134222
1395,2018,95627,1225
1396,2018,95691,162164
1397,2018,95694,1002
1398,2018,95695,83178
1399,2018,95776,1385
1400,2018,95937,84
1402,2018,95901,28584
1403,2018,95925,308
1404,2018,95961,808
1405,2018,95981,1553
1408,2018,94501,174063
1409,2018,94502,3000
1410,2018,94536,24118
1411,2018,94538,14978
1412,2018,94539,14495
1413,2018,94541,58829
1414,2018,94542,15241
1415,2018,94544,38231
1416,2018,94545,23033
1417,2018,94546,28356
1418,2018,94550,28838
1419,2018,94551,10357
1420,2018,94552,36492
1421,2018,94555,7338
1422,2018,94560,13737
1423,2018,94566,14649
1424,2018,94568,10474
1425,2018,94577,46258
1426,2018,94578,27065
1427,2018,94579,15329
1428,2018,94580,18508
1429,2018,94586,22958
1430,2018,94587,33692
1431,2018,94588,15204
1432,2018,94601,385912
1433,2018,94602,171992
1434,2018,94603,216004
1435,2018,94605,230863
1436,2018,94606,266104
1437,2018,94607,103014
1438,2018,94608,156718
1439,2018,94609,96025
1440,2018,94610,82014
1441,2018,94611,274414
1442,2018,94612,19575
1443,2018,94618,33719
1444,2018,94619,133220
1445,2018,94621,211370
1446,2018,94702,65184
1447,2018,94703,86601
1448,2018,94704,22603
1449,2018,94705,51394
1450,2018,94706,21553
1451,2018,94707,25248
1452,2018,94708,53646
1453,2018,94709,18013
1454,2018,94710,32007
1456,2018,95646,17541
1457,2018,96120,52152
1459,2018,95601,1403
1460,2018,95629,26167
1461,2018,95640,14473
1462,2018,95642,17637
1463,2018,95644,1083
1464,2018,95665,63428
1465,2018,95666,209213
1466,2018,95669,6896
1467,2018,95675,9527
1468,2018,95685,37676
1469,2018,95689,34883
1471,2018,95914,10347
1472,2018,95916,55881
1473,2018,95917,2430
1474,2018,95926,21603
1475,2018,95928,59250
1476,2018,95930,19465
1477,2018,95938,2059
1478,2018,95940,1521
1479,2018,95941,11139
1480,2018,95942,50058
1481,2018,95948,5991
1482,2018,95954,121777
1483,2018,95965,62958
1484,2018,95966,129837
1485,2018,95968,5766
1486,2018,95969,153616
1487,2018,95973,23297
1488,2018,95974,111
1489,2018,95978,12353
1491,2018,95222,48285
1492,2018,95223,557623
1493,2018,95224,10880
1494,2018,95225,4176
1495,2018,95226,1352
1496,2018,95228,54949
1497,2018,95229,429
1498,2018,95232,3170
1499,2018,95233,15938
1500,2018,95245,38241
1501,2018,95246,45690
1502,2018,95247,111515
1503,2018,95248,10524
1504,2018,95249,13661
1505,2018,95250,29
1506,2018,95251,7927
1507,2018,95252,42054
1508,2018,95254,4519
1509,2018,95255,53119
1510,2018,95257,14967
1512,2018,95912,6294
1513,2018,95932,14768
1514,2018,95955,517
1515,2018,95970,6856
1516,2018,95979,12757
1517,2018,95987,11286
1519,2018,94505,20636
1520,2018,94506,11070
1521,2018,94507,24384
1522,2018,94509,47392
1523,2018,94511,39265
1524,2018,94513,26302
1525,2018,94514,8312
1526,2018,94516,9579
1527,2018,94517,23803
1528,2018,94518,10132
1529,2018,94519,12978
1530,2018,94520,12050
1531,2018,94521,7969
1532,2018,94523,15758
1533,2018,94525,8023
1534,2018,94526,15754
1535,2018,94530,42234
1536,2018,94531,35483
1537,2018,94547,6036
1538,2018,94548,1574
1539,2018,94549,36638
1540,2018,94553,32944
1541,2018,94556,14627
1542,2018,94561,23376
1543,2018,94563,85069
1544,2018,94564,10611
1545,2018,94565,79615
1546,2018,94569,1605
1547,2018,94572,9620
1548,2018,94582,5478
1549,2018,94583,5405
1550,2018,94595,8973
1551,2018,94596,9209
1552,2018,94597,11987
1553,2018,94598,23942
1554,2018,94801,70747
1555,2018,94803,35120
1556,2018,94804,65415
1557,2018,94805,20350
1558,2018,94806,73930
1560,2018,95531,42320
1561,2018,95543,9440
1562,2018,95548,2021
1563,2018,95567,10604
1565,2018,95613,1492
1566,2018,95614,28138
1567,2018,95619,13337
1568,2018,95623,37244
1569,2018,95633,61874
1570,2018,95634,55197
1571,2018,95635,16817
1572,2018,95636,24817
1573,2018,95651,4171
1574,2018,95656,582
1575,2018,95664,31269
1576,2018,95667,363536
1577,2018,95672,49080
1578,2018,95682,73054
1579,2018,95684,118434
1580,2018,95709,50879
1581,2018,95720,103175
1582,2018,95721,39182
1583,2018,95726,200341
1584,2018,95735,75903
1585,2018,95762,45879
1586,2018,96142,124851
1587,2018,96150,941416
1588,2018,96151,2416
1589,2018,96155,1842
1590,2018,96158,3882
1591,2018,96157,511
1593,2018,93210,26536
1594,2018,93234,4580
1595,2018,93242,8522
1596,2018,93602,72447
1597,2018,93605,9626
1598,2018,93606,1997
1599,2018,93608,2903
1600,2018,93609,15169
1601,2018,93611,23267
1602,2018,93612,14109
1603,2018,93616,6010
1604,2018,93619,26712
1605,2018,93621,10970
1606,2018,93622,18378
1607,2018,93624,935
1608,2018,93625,7029
1609,2018,93626,25793
1610,2018,93627,2383
1611,2018,93628,28913
1612,2018,93629,3695
1613,2018,93630,28378
1614,2018,93631,13619
1615,2018,93634,29847
1616,2018,93640,13132
1617,2018,93641,24393
1618,2018,93646,30866
1619,2018,93648,19198
1620,2018,93650,6745
1621,2018,93651,10066
1622,2018,93652,3692
1623,2018,93654,50230
1624,2018,93656,15224
1625,2018,93657,66127
1626,2018,93660,7995
1627,2018,93662,52664
1628,2018,93664,242758
1629,2018,93667,33240
1630,2018,93668,4541
1631,2018,93675,34318
1632,2018,93701,37665
1633,2018,93702,206220
1634,2018,93703,98522
1635,2018,93704,52973
1636,2018,93705,55076
1637,2018,93706,142927
1638,2018,93710,16874
1639,2018,93711,18910
1640,2018,93720,17224
1641,2018,93721,5623
1642,2018,93722,84790
1643,2018,93723,12438
1644,2018,93725,84038
1645,2018,93726,72268
1646,2018,93727,93733
1647,2018,93728,61663
1648,2018,93730,3330
1649,2018,93737,6810
1651,2018,95913,1480
1652,2018,95920,491
1653,2018,95939,2841
1654,2018,95951,3221
1655,2018,95963,27596
1656,2018,95988,8295
1658,2018,95501,56936
1659,2018,95502,390
1660,2018,95503,47998
1661,2018,95511,10452
1662,2018,95514,4810
1663,2018,95519,31412
1664,2018,95521,26559
1665,2018,95524,6569
1666,2018,95525,32553
1667,2018,95526,35267
1668,2018,95528,10080
1669,2018,95536,20380
1670,2018,95537,385
1671,2018,95540,24310
1672,2018,95542,74098
1673,2018,95545,8151
1674,2018,95546,11322
1675,2018,95547,5098
1676,2018,95549,15386
1677,2018,95550,7425
1678,2018,95551,6498
1679,2018,95553,16223
1680,2018,95554,17288
1681,2018,95555,5848
1682,2018,95556,10261
1683,2018,95558,22606
1684,2018,95559,7091
1685,2018,95560,26776
1686,2018,95562,11955
1687,2018,95565,4220
1688,2018,95569,6125
1689,2018,95570,38538
1690,2018,95571,3866
1691,2018,95573,31222
1692,2018,95589,36861
1694,2018,92227,53077
1695,2018,92231,150302
1696,2018,92233,13422
1697,2018,92243,190675
1698,2018,92249,21827
1699,2018,92250,35717
1700,2018,92251,89509
1701,2018,92257,5556
1702,2018,92259,5674
1703,2018,92266,9861
1704,2018,92273,9543
1705,2018,92275,7453
1706,2018,92281,10585
1707,2018,92283,7010
1709,2018,92328,153
1710,2018,92384,3780
1711,2018,92389,442
1712,2018,93513,10560
1713,2018,93514,57045
1714,2018,93522,2175
1715,2018,93526,8990
1716,2018,93530,968
1717,2018,93545,28982
1718,2018,93549,1355
1720,2018,93203,42738
1721,2018,93205,23796
1722,2018,93206,8295
1723,2018,93215,63891
1724,2018,93222,216503
1725,2018,93224,348
1726,2018,93225,198295
1727,2018,93226,4101
1728,2018,93238,32493
1729,2018,93240,47980
1730,2018,93241,48198
1731,2018,93243,18840
1732,2018,93249,1714
1733,2018,93250,17542
1734,2018,93252,16492
1735,2018,93255,6425
1736,2018,93263,25538
1737,2018,93268,36214
1738,2018,93276,1570
1739,2018,93280,33028
1740,2018,93283,32841
1741,2018,93285,195518
1742,2018,93301,10036
1743,2018,93304,122214
1744,2018,93305,110162
1745,2018,93306,127255
1746,2018,93307,216593
1747,2018,93308,81036
1748,2018,93309,60825
1749,2018,93311,35118
1750,2018,93312,33849
1751,2018,93313,57083
1752,2018,93314,28099
1753,2018,93501,31114
1754,2018,93504,71
1755,2018,93505,39156
1756,2018,93516,6318
1757,2018,93518,55747
1758,2018,93519,842
1759,2018,93523,13309
1760,2018,93527,34040
1761,2018,93528,1081
1762,2018,93531,26582
1763,2018,93554,2162
1764,2018,93555,33262
1765,2018,93558,1502
1766,2018,93560,79050
1767,2018,93561,229255
1769,2018,93202,5314
1770,2018,93204,14604
1771,2018,93212,25305
1772,2018,93230,48892
1773,2018,93239,1079
1774,2018,93245,16386
1775,2018,93266,2783
1777,2018,95422,87863
1778,2018,95423,30829
1779,2018,95424,4398
1780,2018,95426,46870
1781,2018,95443,4849
1782,2018,95451,187422
1783,2018,95453,49904
1784,2018,95457,81037
1785,2018,95458,19366
1786,2018,95461,63497
1787,2018,95464,12882
1788,2018,95467,16929
1789,2018,95485,24924
1791,2018,96009,5794
1792,2018,96068,3667
1793,2018,96109,12553
1794,2018,96113,8197
1795,2018,96114,10943
1796,2018,96117,1421
1797,2018,96119,4322
1798,2018,96121,5329
1799,2018,96128,1071
1800,2018,96130,58455
1801,2018,96136,723
1802,2018,96137,150134
1804,2018,90001,722882
1805,2018,90002,690249
1806,2018,90003,816089
1807,2018,90004,282421
1808,2018,90005,87117
1809,2018,90006,285039
1810,2018,90007,209222
1811,2018,90008,209992
1812,2018,90010,2341
1813,2018,90011,1154175
1814,2018,90012,31466
1815,2018,90015,34854
1816,2018,90016,468202
1817,2018,90017,4836
1818,2018,90018,623375
1819,2018,90019,590347
1820,2018,90020,37149
1821,2018,90021,3473
1822,2018,90022,497797
1823,2018,90023,377846
1824,2018,90024,34422
1825,2018,90025,52236
1826,2018,90026,431835
1827,2018,90027,226078
1828,2018,90028,28443
1829,2018,90029,122766
1830,2018,90031,300068
1831,2018,90032,356616
1832,2018,90033,259523
1833,2018,90034,82043
1834,2018,90035,80245
1835,2018,90036,147985
1836,2018,90037,756687
1837,2018,90038,53110
1838,2018,90039,219131
1839,2018,90040,86454
1840,2018,90041,170294
1841,2018,90042,460977
1842,2018,90043,577410
1843,2018,90044,1006652
1844,2018,90045,54252
1845,2018,90046,1138611
1846,2018,90047,704642
1847,2018,90048,104131
1848,2018,90049,802568
1849,2018,90056,37564
1850,2018,90057,30250
1851,2018,90058,14936
1852,2018,90059,526772
1853,2018,90061,294258
1854,2018,90062,579807
1855,2018,90063,542401
1856,2018,90064,48664
1857,2018,90065,408908
1858,2018,90066,85249
1859,2018,90067,224
1860,2018,90068,805111
1861,2018,90069,168781
1862,2018,90077,934663
1863,2018,90201,428526
1864,2018,90210,1188452
1865,2018,90211,39910
1866,2018,90212,28543
1867,2018,90220,530174
1868,2018,90221,638974
1869,2018,90222,402977
1870,2018,90230,47489
1871,2018,90232,45475
1872,2018,90240,151616
1873,2018,90241,180865
1874,2018,90242,182648
1875,2018,90245,11714
1876,2018,90247,293445
1877,2018,90248,45277
1878,2018,90249,86913
1879,2018,90250,283067
1880,2018,90254,34065
1881,2018,90255,538853
1882,2018,90260,100286
1883,2018,90262,608628
1884,2018,90263,829
1885,2018,90265,1604769
1886,2018,90266,48621
1887,2018,90270,175065
1888,2018,90272,337921
1889,2018,90274,53230
1890,2018,90275,83928
1891,2018,90277,42773
1892,2018,90278,56056
1893,2018,90280,782975
1894,2018,90290,1414237
1895,2018,90291,100471
1896,2018,90292,24089
1897,2018,90293,10425
1898,2018,90301,218875
1899,2018,90302,165676
1900,2018,90303,203955
1901,2018,90304,192102
1902,2018,90305,132773
1903,2018,90401,4361
1904,2018,90402,39360
1905,2018,90403,18582
1906,2018,90404,23039
1907,2018,90405,55992
1908,2018,90501,99780
1909,2018,90502,38540
1910,2018,90503,48177
1911,2018,90504,72703
1912,2018,90505,50018
1913,2018,90601,241612
1914,2018,90602,115637
1915,2018,90603,53217
1916,2018,90604,113742
1917,2018,90605,217378
1918,2018,90606,188650
1919,2018,90608,488
1920,2018,90638,103821
1921,2018,90639,75
1922,2018,90640,296228
1923,2018,90650,398571
1924,2018,90660,411587
1925,2018,90670,54980
1926,2018,90701,40293
1927,2018,90703,79584
1928,2018,90704,60168
1929,2018,90706,181320
1930,2018,90710,50824
1931,2018,90712,52763
1932,2018,90713,39265
1933,2018,90715,37450
1934,2018,90716,52051
1935,2018,90717,25615
1936,2018,90723,188694
1937,2018,90731,167904
1938,2018,90732,29397
1939,2018,90744,270682
1940,2018,90745,174439
1941,2018,90746,165151
1942,2018,90755,25825
1943,2018,90802,33116
1944,2018,90803,48356
1945,2018,90804,84283
1946,2018,90805,436047
1947,2018,90806,170262
1948,2018,90807,73021
1949,2018,90808,42298
1950,2018,90810,174778
1951,2018,90813,131865
1952,2018,90814,35084
1953,2018,90815,35791
1954,2018,91001,639221
1955,2018,91006,174320
1956,2018,91007,66705
1957,2018,91008,130730
1958,2018,91010,147218
1959,2018,91011,486847
1960,2018,91016,275614
1961,2018,91020,17681
1962,2018,91024,274668
1963,2018,91030,106761
1964,2018,91040,326424
1965,2018,91042,595928
1966,2018,91101,14102
1967,2018,91103,229919
1968,2018,91104,150617
1969,2018,91105,118848
1970,2018,91106,45943
1971,2018,91107,251322
1972,2018,91108,67957
1973,2018,91201,82478
1974,2018,91202,164355
1975,2018,91203,23564
1976,2018,91204,23883
1977,2018,91205,74120
1978,2018,91206,520521
1979,2018,91207,145161
1980,2018,91208,426658
1981,2018,91214,292524
1982,2018,91301,415597
1983,2018,91302,440385
1984,2018,91303,65525
1985,2018,91304,214175
1986,2018,91306,206751
1987,2018,91307,282705
1988,2018,91311,199913
1989,2018,91316,92467
1990,2018,91321,142444
1991,2018,91324,78588
1992,2018,91325,108404
1993,2018,91326,180910
1994,2018,91331,863232
1995,2018,91335,358630
1996,2018,91340,294122
1997,2018,91342,876343
1998,2018,91343,277573
1999,2018,91344,348466
2000,2018,91345,159207
2001,2018,91350,118790
2002,2018,91351,119990
2003,2018,91352,432205
2004,2018,91354,45085
2005,2018,91355,21575
2006,2018,91356,187938
2007,2018,91364,265501
2008,2018,91367,97008
2009,2018,91381,60665
2010,2018,91384,281718
2011,2018,91387,287103
2012,2018,91390,469735
2013,2018,91401,110194
2014,2018,91402,271927
2015,2018,91403,246139
2016,2018,91405,154129
2017,2018,91406,173484
2018,2018,91411,36232
2019,2018,91423,280924
2020,2018,91436,135810
2021,2018,91501,170358
2022,2018,91502,11176
2023,2018,91504,132427
2024,2018,91505,64494
2025,2018,91506,36163
2026,2018,91601,81549
2027,2018,91602,15903
2028,2018,91604,323139
2029,2018,91605,265628
2030,2018,91606,190400
2031,2018,91607,41045
2032,2018,91702,261041
2033,2018,91706,405494
2034,2018,91711,100636
2035,2018,91722,141322
2036,2018,91723,42348
2037,2018,91724,135117
2038,2018,91731,89270
2039,2018,91732,182623
2040,2018,91733,114863
2041,2018,91740,55060
2042,2018,91741,209875
2043,2018,91744,530545
2044,2018,91745,376871
2045,2018,91746,206972
2046,2018,91748,211572
2047,2018,91750,92839
2048,2018,91754,121858
2049,2018,91755,68027
2050,2018,91756,446
2051,2018,91759,53015
2052,2018,91760,466
2053,2018,91765,355770
2054,2018,91766,327966
2055,2018,91767,234612
2056,2018,91768,168050
2057,2018,91770,237647
2058,2018,91773,173840
2059,2018,91775,66076
2060,2018,91776,100474
2061,2018,91780,85811
2062,2018,91789,210251
2063,2018,91790,195312
2064,2018,91791,137379
2065,2018,91792,90383
2066,2018,91801,141659
2067,2018,91803,119074
2068,2018,93510,169021
2069,2018,93532,149109
2070,2018,93534,199680
2071,2018,93535,551527
2072,2018,93536,361675
2073,2018,93543,189583
2074,2018,93544,52520
2075,2018,93550,732882
2076,2018,93551,460007
2077,2018,93552,422047
2078,2018,93553,31122
2079,2018,93563,4778
2080,2018,93591,80453
2082,2018,93601,27450
2083,2018,93604,106658
2084,2018,93610,20333
2085,2018,93614,85031
2086,2018,93636,36865
2087,2018,93637,43527
2088,2018,93638,118271
2089,2018,93643,97992
2090,2018,93644,168384
2091,2018,93645,6412
2092,2018,93653,12850
2093,2018,93669,21214
2095,2018,94901,17789
2096,2018,94903,18511
2097,2018,94904,20817
2098,2018,94920,17035
2099,2018,94924,12292
2100,2018,94925,10330
2101,2018,94929,21618
2102,2018,94930,24837
2103,2018,94933,7910
2104,2018,94937,40919
2105,2018,94938,7063
2106,2018,94939,11450
2107,2018,94940,10920
2108,2018,94941,100091
2109,2018,94945,11682
2110,2018,94946,4413
2111,2018,94947,7553
2112,2018,94949,5423
2113,2018,94956,5908
2114,2018,94960,20913
2115,2018,94965,224881
2116,2018,94970,10814
2117,2018,94971,270
2118,2018,94973,9248
2120,2018,93623,10511
2121,2018,95306,6257
2122,2018,95311,35071
2123,2018,95318,4361
2124,2018,95338,217018
2125,2018,95345,15367
2126,2018,95389,79299
2128,2018,95410,15898
2129,2018,95415,8411
2130,2018,95417,3216
2131,2018,95420,5017
2132,2018,95427,5886
2133,2018,95428,24163
2134,2018,95429,17328
2135,2018,95432,14723
2136,2018,95437,48709
2137,2018,95445,42518
2138,2018,95449,6785
2139,2018,95454,58679
2140,2018,95456,12085
2141,2018,95459,11446
2142,2018,95460,32776
2143,2018,95463,787
2144,2018,95466,23949
2145,2018,95468,12417
2146,2018,95469,57877
2147,2018,95470,21675
2148,2018,95481,1547
2149,2018,95482,95364
2150,2018,95488,6087
2151,2018,95490,113372
2152,2018,95494,9119
2153,2018,95585,10015
2154,2018,95587,6514
2156,2018,93620,19976
2157,2018,93635,45785
2158,2018,93665,610
2159,2018,95301,19822
2160,2018,95303,2184
2161,2018,95315,13605
2162,2018,95317,653
2163,2018,95322,23925
2164,2018,95324,3806
