,ZIP Code,growth_pol_23_24,policies_24,growth_pol_22_23,policies_23,growth_pol_21_22,policies_22,growth_pol_20_21,policies_21,policies_20,growth_exp_23_24,exposure_24,growth_exp_22_23,exposure_23,growth_exp_21_22,exposure_22,growth_exp_20_21,exposure_21,exposure_20
600,91789,0.857,403,0.199,217,0.052,181,-0.039,172,179,1.111,425857269,0.312,201715258,0.178,153800834,0.032,130525768,126421210
601,91790,0.255,182,-0.052,145,-0.084,153,-0.067,167,179,0.545,111830272,0.034,72401391,0.011,70019312,-0.005,69278696,69656595
602,91791,0.67,192,0.085,115,0.01,106,-0.118,105,119,1.07,194004314,0.259,93709283,0.167,74451891,-0.072,63797053,68745026
603,91792,0.586,111,0.186,70,-0.145,59,-0.138,69,80,0.911,68607913,0.258,35903292,-0.032,28545106,-0.093,29489002,32504128
604,91801,0.131,198,0.074,175,-0.058,163,-0.075,173,187,0.296,110593129,0.268,85358987,0.003,67337466,0.008,67115849,66570134
605,91803,0.268,161,0.008,127,-0.053,126,-0.057,133,141,0.606,96819026,0.113,60287167,0.001,54174186,0.026,54116602,52737455
606,93510,0.741,761,0.433,437,0.533,305,0.252,199,159,0.938,646811668,0.576,333690255,0.734,211748662,0.385,122139683,88188202
607,93532,0.191,511,0.138,429,0.309,377,0.371,288,210,0.285,306576162,0.242,238654547,0.429,192093979,0.551,134442278,86699153
608,93534,0.987,155,0.529,78,-0.056,51,-0.085,54,59,1.333,96582656,0.876,41404785,0.134,22076061,0.031,19459211,18879828
609,93535,1.144,386,0.333,180,-0.029,135,0.112,139,125,1.764,229002867,0.484,82847820,0.122,55813082,0.258,49758821,39553102
610,93536,0.986,284,0.349,143,-0.009,106,0.103,107,97,1.62,238939938,0.709,91193141,0.103,53367347,0.232,48397508,39280261
611,93543,0.828,181,0.768,99,0.018,56,-0.035,55,57,1.104,108122778,0.985,51394270,0.098,25888305,-0.001,23571220,23602814
612,93544,0.447,55,0.188,38,0.067,32,0.2,30,25,0.629,31199040,0.266,19147893,0.405,15130412,0.143,10772299,9420902
613,93550,1.24,522,0.171,233,0.042,199,0.13,191,169,1.631,309390026,0.424,117603331,0.177,82566463,0.19,70139338,58927456
614,93551,0.767,744,0.509,421,0.224,279,0.267,228,180,1.091,684128181,0.673,327231585,0.365,195644965,0.429,143339913,100330032
615,93552,0.933,230,0.587,119,0.027,75,0.043,73,70,1.341,159248608,0.952,68028496,0.159,34850695,0.211,30075043,24840160
616,93553,0.775,71,1.0,40,0.111,20,0.125,18,16,0.917,43137732,1.695,22501314,0.154,8348180,0.274,7232854,5677336
617,93563,0.0,10,0.25,10,0.333,8,0.2,6,5,-0.045,6244162,0.358,6537630,0.257,4812989,0.211,3827672,3161448
618,93591,0.676,62,0.48,37,0.136,25,-0.083,22,24,1.21,33186794,0.707,15015856,0.234,8795868,0.013,7129849,7040551
619,93601,0.289,308,0.16,239,0.461,206,0.318,141,107,0.326,226459668,0.254,170739468,0.613,136129173,0.363,84407035,61904770
620,93604,0.178,490,0.098,416,0.51,379,0.468,251,171,0.203,476340150,0.199,395975628,0.823,330342807,0.587,181218852,114204839
621,93610,0.0,17,0.7,17,1.5,10,0.0,4,4,0.637,10579877,0.752,6464585,0.496,3689655,0.043,2466571,2364304
622,93614,0.382,1412,0.23,1022,0.542,831,0.365,539,395,0.413,1019802227,0.291,721807328,0.729,559129155,0.474,323418870,219454103
623,93636,1.114,74,1.5,35,0.077,14,3.333,13,3,1.139,56852983,2.04,26584951,0.138,8744931,4.657,7687352,1358863
624,93637,1.176,37,0.214,17,0.4,14,0.111,10,9,1.681,24254847,0.285,9048397,0.943,7039919,0.281,3623858,2828284
625,93638,0.8,90,0.786,50,1.0,28,0.0,14,14,0.935,43673929,1.059,22571007,1.037,10961324,0.163,5380006,4624970
626,93643,0.018,609,0.06,598,0.112,564,0.185,507,428,0.082,415332973,0.132,383910593,0.253,339070884,0.202,270600320,225183754
627,93644,0.369,1350,0.139,986,0.383,866,0.343,626,466,0.43,922104224,0.218,644766072,0.523,529230334,0.349,347512170,257622712
628,93645,0.467,44,0.0,30,0.364,30,0.1,22,20,0.554,30899996,0.051,19888816,0.542,18917277,0.011,12265041,12136100
629,93653,0.303,99,0.188,76,0.123,64,1.036,57,28,0.23,61676734,0.257,50161141,0.203,39896192,1.185,33174344,15179499
630,93669,-0.018,109,0.009,111,0.089,110,0.188,101,85,0.017,66752062,0.102,65639861,0.169,59547061,0.173,50956707,43441855
631,94901,1.633,158,1.4,60,0.087,25,0.353,23,17,2.095,241810000,1.622,78122800,0.006,29799848,0.916,29634743,15468924
632,94903,3.96,124,0.563,25,1.667,16,0.0,6,6,3.794,152051788,0.151,31714711,2.41,27562273,-0.066,8081652,8650218
633,94904,1.048,86,0.313,42,-0.03,32,1.357,33,14,1.254,191739601,0.496,85078527,0.285,56859323,2.111,44258664,14224511
634,94920,1.174,50,0.643,23,-0.125,14,0.333,16,12,1.412,116721735,1.088,48394542,0.029,23178399,0.235,22518751,18240776
635,94924,0.4,21,0.667,15,1.25,9,0.0,4,4,0.388,24017767,0.504,17300750,7.107,11506487,0.062,1419387,1337037
636,94925,1.073,85,0.367,41,0.429,30,0.5,21,14,1.234,146717290,0.58,65660571,0.631,41544196,0.969,25464788,12934121
637,94929,1.5,15,0.5,6,0.333,4,-0.25,3,4,1.641,19205409,1.105,7272717,0.686,3454788,-0.294,2048712,2900196
638,94933,0.065,49,0.586,46,0.208,29,0.263,24,19,0.1,52217710,0.771,47455512,0.366,26794028,0.588,19610186,12351743
639,94937,0.071,270,0.217,252,0.197,207,0.311,173,132,0.1,375209366,0.291,341177696,0.37,264227477,0.507,192931745,128040700
640,94938,0.654,43,0.182,26,0.375,22,0.778,16,9,0.736,54478615,0.268,31386050,0.437,24757284,0.993,17230683,8645081
641,94939,1.529,86,0.36,34,0.786,25,0.4,14,10,1.902,157783092,0.573,54368402,0.964,34570623,0.46,17602144,12058750
642,94940,0.286,18,0.273,14,0.375,11,0.0,8,8,0.639,21282402,0.506,12988130,0.316,8621932,0.092,6550977,5998576
643,94941,0.805,565,0.232,313,0.144,254,0.254,222,177,1.112,964950082,0.313,456843919,0.208,348065785,0.347,288069477,213830851
644,94945,1.683,110,0.864,41,0.375,22,4.333,16,3,1.738,173307969,0.902,63306898,0.792,33276346,7.905,18572770,2085617
645,94946,0.027,38,0.194,37,1.385,31,0.444,13,9,0.107,71242920,0.353,64363154,1.782,47580531,0.674,17100739,10213497
646,94947,2.444,124,1.0,36,2.0,18,0.0,6,6,3.159,188240493,0.921,45260885,2.328,23560037,-0.297,7079254,10069882
647,94949,3.04,101,0.316,25,0.9,19,2.333,10,3,2.301,108197620,0.262,32780997,0.784,25970172,2.317,14557437,4389178
648,94956,0.063,51,0.371,48,0.4,35,0.786,25,14,0.159,63215837,0.467,54561259,0.402,37193196,0.804,26524852,14706351
649,94957,1.417,29,1.4,12,-0.167,5,5.0,6,1,1.672,72590215,1.353,27168943,0.203,11547186,11.605,9595200,761215
650,94960,1.886,127,1.2,44,0.333,20,0.5,15,10,2.188,182592347,1.549,57283453,0.214,22475852,0.68,18509619,11017397
651,94963,1.25,18,0.143,8,0.4,7,0.667,5,3,1.766,21398308,0.297,7736607,0.826,5967231,0.665,3267680,1962900
652,94965,0.107,331,-0.003,299,0.003,300,0.079,299,277,0.264,410686277,0.106,324915402,0.145,293815276,0.301,256711649,197354929
653,94970,0.938,31,0.6,16,0.667,10,2.0,6,2,1.159,51215268,0.906,23720406,0.628,12441897,4.599,7642555,1364975
654,94971,0.0,3,0.0,3,0.5,3,0.0,2,0,0.337,6133116,-0.49,4587719,0.541,8990000,0.0,5835000,0
655,94973,-0.037,52,0.588,54,0.214,34,0.217,28,23,-0.038,67778760,1.001,70484304,0.33,35221285,0.282,26475354,20648687
656,93623,0.028,73,0.029,71,0.169,69,0.229,59,48,0.121,53710730,0.078,47903550,0.363,44418863,0.233,32584715,26423574
657,95306,0.785,116,0.048,65,0.632,62,1.533,38,15,0.716,89753546,0.158,52290488,0.556,45164362,3.469,29021290,6494070
658,95311,0.096,376,0.039,343,0.146,330,0.258,288,229,0.199,205066930,0.107,171045566,0.249,154453744,0.331,123647093,92891881
659,95318,0.163,57,0.114,49,0.517,44,0.208,29,24,0.247,36848595,0.173,29547708,0.583,25195123,0.344,15920589,11843344
660,95338,0.249,1922,0.088,1539,0.498,1414,0.372,944,688,0.249,1227249808,0.175,982827774,0.665,836100990,0.448,502085836,346627858
661,95345,0.22,150,0.098,123,0.143,112,0.167,98,84,0.206,83976827,0.14,69661356,0.291,61129226,0.266,47342642,37389204
662,95389,0.071,285,0.023,266,0.176,260,0.556,221,142,0.119,256076702,0.126,228820133,0.294,203266767,0.615,157046777,97267817
663,95410,0.315,71,0.385,54,0.393,39,0.474,28,19,0.192,55054943,0.509,46179511,0.746,30610649,0.382,17529181,12682328
664,95415,0.583,76,0.5,48,-0.059,32,1.267,34,15,0.534,64856455,0.539,42286622,0.229,27468897,1.199,22347059,10163866
665,95417,0.0,9,0.286,9,0.75,7,0.333,4,3,0.248,7424189,0.267,5947198,0.649,4692291,0.273,2846001,2236155
666,95420,0.316,25,0.727,19,0.571,11,0.4,7,5,0.267,27869957,1.069,21998927,1.027,10634412,0.271,5246089,4126171
667,95427,0.133,17,0.25,15,0.091,12,0.1,11,10,0.252,16387357,0.38,13093296,0.163,9484892,0.138,8152362,7166332
668,95428,0.0,45,0.25,45,-0.1,36,0.053,40,38,-0.028,31191136,0.386,32077017,0.054,23146434,0.088,21959141,20174060
669,95429,0.313,21,0.0,16,0.0,16,0.067,16,15,0.304,12409465,0.032,9517652,0.118,9222709,0.094,8250776,7539632
670,95432,0.15,23,0.0,20,0.333,20,1.143,15,7,0.32,24527606,-0.025,18578705,0.516,19045902,1.649,12563230,4742147
671,95437,1.133,305,0.521,143,0.567,94,0.176,60,51,1.088,231786663,0.538,111003472,1.2,72176508,0.194,32803397,27471801
672,95445,0.367,302,0.435,221,0.656,154,0.55,93,60,0.429,282328940,0.566,197555002,0.736,126174679,0.795,72679549,40488651
673,95449,0.049,64,1.346,61,0.444,26,0.5,18,12,0.115,57806370,1.653,51845762,0.475,19541440,1.338,13246287,5664767
674,95454,0.021,143,0.045,140,0.117,134,0.2,120,100,-0.056,86076842,0.07,91148010,0.187,85202302,0.213,71769666,59175920
675,95456,0.884,130,0.568,69,0.692,44,0.529,26,17,0.677,106887861,0.658,63737697,1.235,38440939,0.215,17198639,14154469
676,95459,0.588,54,0.417,34,0.263,24,0.267,19,15,0.605,55349123,0.622,34478115,0.468,21260965,0.584,14486447,9143063
677,95460,0.967,118,0.304,60,0.394,46,0.269,33,26,1.185,122044948,0.435,55859394,0.547,38914143,0.768,25149876,14224192
678,95463,0.0,20,0.0,0,0.0,0,0.0,0,0,0.0,14980905,0.0,0,0.0,0,0.0,0,0
679,95466,0.227,81,0.571,66,0.4,42,1.308,30,13,0.195,75080412,0.648,62827993,0.757,38130168,3.108,21701419,5282553
680,95468,0.826,42,0.353,23,1.429,17,0.75,7,4,1.237,35568879,0.789,15903744,0.619,8891135,2.486,5490702,1574935
681,95469,0.165,155,0.4,133,0.044,95,0.264,91,72,0.211,121381694,0.651,100261572,0.264,60725904,0.427,48033644,33652758
682,95470,0.677,218,0.494,130,0.115,87,0.147,78,68,0.7,186364161,0.672,109616331,0.188,65573872,0.274,55180222,43320886
683,95482,1.07,824,0.665,398,0.271,239,0.504,188,125,0.901,705948415,0.843,371273834,0.357,201468935,0.637,148483572,90678889
684,95488,0.1,22,0.818,20,0.0,11,0.571,11,7,0.221,16380195,0.816,13418191,-0.004,7387871,0.601,7418154,4633567
685,95490,0.151,853,0.229,741,0.233,603,0.315,489,372,0.195,596609673,0.313,499052002,0.391,379970732,0.44,273103719,189718363
686,95494,0.023,45,0.467,44,0.429,30,0.909,21,11,-0.015,40687780,0.437,41321091,0.785,28752045,1.242,16106014,7183497
687,95585,0.176,20,1.125,17,0.333,8,0.0,6,6,0.395,9397346,0.509,6734808,0.609,4461948,0.444,2772604,1919839
688,95587,0.154,15,0.444,13,-0.308,9,-0.133,13,15,0.102,7317257,0.351,6637415,-0.229,4913327,-0.021,6373212,6511749
689,93620,0.4,7,0.667,5,0.5,3,1.0,2,1,1.03,5314918,0.754,2618467,0.57,1492911,1.187,951180,435000
690,93635,0.6,16,0.667,10,0.0,6,0.2,6,5,0.776,11548008,1.848,6500657,0.191,2282180,0.249,1916705,1534228
691,95301,0.714,12,0.0,7,-0.222,7,0.286,9,7,0.605,6354101,-0.01,3959841,-0.197,4000790,0.918,4984687,2598332
692,95303,0.0,1,0.0,1,0.0,1,0.0,1,1,0.064,1052793,0.069,989279,0.06,925488,0.055,873127,827455
693,95315,12.0,13,0.0,1,0.0,0,0.0,0,0,5.642,7303959,0.0,1099600,0.0,0,0.0,0,0
694,95317,0.0,7,0.0,7,-1.0,0,0.0,1,1,0.059,4171654,0.0,3938366,-1.0,0,0.066,149340,140100
695,95322,4.333,16,2.0,3,0.0,1,0.0,1,1,2.677,7129835,2.062,1939174,0.058,633200,0.054,598338,567928
696,95324,1.0,2,0.0,1,0.0,1,0.0,0,0,0.121,3363000,6.407,3000000,0.0,405000,0.0,0,0
697,95333,1.5,5,1.0,2,0.0,1,0.0,0,0,0.58,2558406,2.423,1619280,0.0,473000,0.0,0,0
698,95334,1.0,10,0.0,5,0.0,5,0.667,5,3,0.697,8182380,1.207,4823086,0.046,2185052,1.439,2089071,856417
699,95340,0.929,27,1.0,14,-0.125,7,-0.2,8,10,1.032,18959147,0.936,9328326,0.918,4818874,-0.053,2512440,2653482
700,95341,0.7,17,0.667,10,-0.333,6,-0.438,9,16,0.539,8426562,1.235,5476632,-0.082,2449901,-0.18,2669586,3254618
701,95348,2.0,21,1.333,7,-0.25,3,1.0,4,2,1.38,11529123,4.72,4843254,-0.313,846726,1.692,1232688,457890
702,95365,-0.2,4,0.25,5,-0.429,4,0.0,7,7,-0.258,1189325,0.372,1603788,-0.381,1168910,0.168,1887999,1616638
703,95369,1.375,19,0.333,8,2.0,6,1.0,2,1,0.966,12426639,0.31,6322141,0.709,4825586,7.921,2823487,316500
704,95374,0.0,4,0.0,0,0.0,0,0.0,0,0,0.0,2703028,0.0,0,0.0,0,0.0,0,0
705,95388,1.667,8,0.5,3,0.0,2,0.0,2,2,2.21,3979205,0.596,1239655,0.062,776669,0.047,731426,698344
706,96006,-0.375,5,1.0,8,1.0,4,1.0,2,1,-0.311,2898832,1.412,4204949,0.466,1743686,2.183,1189292,373670
707,96015,0.667,15,0.286,9,2.5,7,0.0,2,0,1.144,13207631,0.124,6161551,3.396,5482145,0.0,1247200,0
708,96054,0.143,8,0.167,7,0.2,6,1.5,5,2,1.266,5463101,0.261,2410721,0.271,1911980,1.261,1504724,665500
709,96101,1.818,93,0.435,33,0.438,23,0.231,16,13,1.532,42856884,0.431,16925951,0.865,11826520,0.513,6342824,4191601
710,96104,0.667,15,2.0,9,0.0,3,0.0,3,3,0.827,7281287,4.184,3984833,0.101,768746,-0.423,698120,1210539
711,96108,1.5,10,1.0,4,1.0,2,0.0,1,1,2.322,5709918,5.142,1718563,2.471,279820,0.075,80625,75000
712,96110,0.0,4,0.0,0,0.0,0,0.0,0,0,0.0,1250809,0.0,0,0.0,0,0.0,0,0
713,96112,1.333,7,0.0,3,0.5,3,1.0,2,1,0.604,4721385,0.041,2942988,3.115,2827073,1.498,687000,275000
714,96115,5.0,12,0.0,2,0.0,0,0.0,0,0,2.518,7249507,0.0,2060448,0.0,0,0.0,0,0
715,96116,6.0,7,0.0,1,0.0,1,0.0,0,0,0.802,3054064,3.039,1694575,0.0,419550,0.0,0,0
716,93512,0.0,3,0.0,3,0.0,3,0.0,3,3,-0.076,1602700,0.173,1733713,0.085,1478242,0.056,1362896,1290515
717,93517,0.415,92,0.548,65,0.2,42,0.346,35,26,0.585,66648217,0.927,42051822,0.443,21826056,0.513,15126881,9997105
718,93529,0.184,232,0.195,196,0.171,164,0.077,140,130,0.228,218427387,0.393,177901194,0.352,127677258,0.127,94453748,83816835
719,93541,0.026,39,0.31,38,1.417,29,0.2,12,10,0.091,25437009,0.468,23325202,2.809,15891694,0.333,4172359,3130554
720,93546,0.791,892,0.523,498,0.66,327,0.263,197,156,0.536,787395578,0.682,512745914,1.113,304843129,0.452,144289758,99343455
721,96107,0.55,31,0.25,20,3.0,16,-0.2,4,5,0.617,15767717,0.411,9753461,5.02,6913021,-0.056,1148293,1216391
722,96133,1.5,5,1.0,2,0.0,1,0.0,1,0,0.275,1716750,0.986,1346784,0.053,678177,0.0,644200,0
723,93450,0.0,7,0.4,7,-0.286,5,0.0,7,0,0.021,7861648,0.151,7696674,-0.162,6686290,0.0,7974445,0
724,93901,2.25,13,0.0,4,-0.2,4,0.25,5,4,2.938,13109991,0.135,3329287,-0.086,2932236,0.229,3206618,2608795
725,93905,2.667,22,1.0,6,0.0,3,0.0,3,3,3.967,11418250,1.233,2299020,0.061,1029359,0.046,970446,927356
726,93906,4.25,21,1.0,4,0.0,2,-0.333,2,3,4.233,13446800,1.736,2569563,0.057,939092,-0.423,888211,1538076
727,93907,0.293,499,0.379,386,1.222,280,0.34,126,94,0.373,473199123,0.507,344737044,1.824,228813251,0.582,81036614,51211194
728,93908,0.315,405,0.222,308,0.279,252,0.263,197,156,0.402,622836831,0.271,444364353,0.582,349707403,0.463,221104555,151115213
729,93920,0.034,120,0.074,116,0.125,108,0.371,96,70,0.054,173069450,0.139,164259715,0.377,144155840,0.485,104682259,70483748
730,93923,0.386,1016,0.126,733,0.247,651,0.54,522,339,0.494,1652752605,0.216,1106085509,0.502,909914440,0.729,605989676,350465272
731,93924,0.263,711,0.089,563,0.255,517,0.157,412,356,0.364,1122807299,0.18,823434907,0.434,698007317,0.274,486602776,381990577
732,93925,0.0,18,0.2,18,0.667,15,2.0,9,3,0.15,28162472,0.332,24499624,1.609,18386687,5.036,7046555,1167500
733,93926,0.0,6,-0.143,6,0.4,7,0.667,5,3,0.085,4503844,-0.004,4152772,0.477,4169825,0.918,2823850,1472174
734,93927,0.014,72,0.183,71,0.714,60,0.458,35,24,0.087,53868287,0.1,49552009,1.524,45055638,0.545,17851853,11553491
735,93930,2.0,129,0.075,43,0.481,40,0.588,27,17,1.366,92679143,0.23,39179123,0.803,31841746,1.134,17657789,8273640
736,93932,0.2,12,0.0,10,0.111,10,3.5,9,2,0.343,5377564,-0.165,4004578,0.029,4795214,2.34,4660360,1395514
737,93933,1.273,50,21.0,22,0.0,1,-0.667,1,3,3.052,30321939,8.772,7483370,0.09,765792,-0.479,702562,1349605
738,93940,0.371,303,0.277,221,0.43,173,0.494,121,81,0.42,563545180,0.336,396965256,0.598,297129339,0.696,185895100,109615202
739,93950,1.667,16,2.0,6,1.0,2,-0.5,1,2,2.227,20050619,2.014,6213870,3.379,2061971,-0.625,470910,1256510
740,93953,0.671,117,0.186,70,0.513,59,0.444,39,27,0.837,227240503,0.18,123681592,0.775,104805881,0.76,59036644,33538234
741,93954,0.0,3,0.0,0,0.0,0,0.0,0,0,0.0,3348632,0.0,0,0.0,0,0.0,0,0
742,93955,2.667,22,2.0,6,0.0,2,0.0,0,0,1.444,11515967,2.005,4712628,0.0,1568100,0.0,0,0
743,93960,-0.042,23,0.333,24,0.636,18,1.2,11,5,-0.081,22838140,0.397,24855579,1.503,17789268,0.809,7106896,3928620
744,93962,0.0,2,0.0,0,0.0,0,0.0,0,0,0.0,1578000,0.0,0,0.0,0,0.0,0,0
745,95004,0.889,102,0.8,54,0.429,30,0.909,21,11,1.111,93671574,0.926,44367218,0.533,23030721,1.11,15028135,7123951
746,95012,0.4,28,0.818,20,0.571,11,0.0,7,7,0.253,20820239,0.964,16622398,1.492,8465163,0.006,3396925,3375967
747,95039,3.0,4,0.0,1,0.0,1,0.0,1,0,3.721,2856250,0.653,605000,0.069,366095,0.0,342500,0
748,94503,13.5,29,0.0,2,-1.0,0,0.0,1,1,25.03,20121540,0.0,773000,-1.0,0,0.078,343882,319000
749,94508,0.247,278,0.297,223,0.977,172,0.526,87,57,0.269,445746285,0.346,351231263,1.362,261023282,0.686,110503395,65551552
750,94515,0.343,415,0.332,309,0.731,232,0.614,134,83,0.39,676648115,0.372,486811708,1.075,354725112,0.869,170972642,91476735
751,94558,0.416,705,0.311,498,0.767,380,0.319,215,163,0.388,1042535400,0.438,751002931,1.068,522307695,0.617,252540489,156140093
752,94559,0.714,60,0.296,35,1.077,27,1.167,13,6,0.596,99539834,0.303,62353754,1.841,47868323,1.541,16847145,6629345
753,94567,-0.053,142,0.071,150,0.25,140,0.191,112,94,0.008,141639995,0.124,140459928,0.477,124977135,0.373,84624979,61643350
754,94574,0.167,483,0.399,414,0.731,296,0.71,171,100,0.182,926913705,0.451,784225505,1.009,540462038,1.091,269086827,128661456
755,94576,0.2,18,0.0,15,0.154,15,0.083,13,12,0.336,33229877,0.064,24879530,0.786,23390751,0.363,13093225,9607483
756,94599,1.2,22,0.667,10,2.0,6,1.0,2,1,0.289,27752526,0.447,21534554,2.473,14884005,1.956,4285940,1450000
757,95728,0.287,439,0.168,341,0.49,292,0.441,196,136,0.388,458962888,0.283,330595436,0.837,257740933,0.694,140311478,82835410
758,95945,0.217,3350,0.326,2752,0.124,2075,0.124,1846,1643,0.314,2864275394,0.381,2180602868,0.203,1579433417,0.173,1312373725,1119020228
759,95946,0.409,1388,0.525,985,0.131,646,0.142,571,500,0.563,1367332523,0.588,874547076,0.225,550642811,0.177,449673279,382022370
760,95949,0.1,4216,0.191,3833,0.056,3218,0.163,3046,2619,0.195,3892084354,0.242,3257381799,0.134,2621659610,0.214,2312693121,1904400396
761,95959,0.108,3987,0.215,3598,0.097,2961,0.185,2698,2276,0.213,3870206630,0.293,3189299085,0.192,2465900113,0.27,2068233273,1628235650
762,95960,0.019,105,0.0,103,0.17,103,0.035,88,85,0.014,71193681,0.075,70222820,0.268,65335365,0.119,51527255,46031454
763,95975,0.189,358,0.234,301,0.021,244,0.133,239,211,0.218,298162425,0.345,244834672,0.104,182010374,0.192,164929880,138330434
764,95977,0.216,259,0.275,213,0.168,167,0.202,143,119,0.289,176477211,0.317,136955646,0.206,104019482,0.243,86240451,69375117
765,96111,0.0,25,0.087,25,0.045,23,0.048,22,21,0.099,21911025,0.325,19932562,0.104,15042398,0.053,13623570,12941044
766,96161,0.183,5332,0.326,4509,0.366,3401,0.376,2489,1809,0.247,7704666877,0.407,6180627108,0.557,4391342786,0.61,2819624264,1751460107
767,90620,0.962,51,0.733,26,-0.318,15,0.048,22,21,1.05,46564933,1.411,22713594,-0.194,9419550,0.059,11685559,11037057
768,90621,1.038,53,0.368,26,-0.136,19,-0.267,22,30,1.354,43929770,0.577,18660083,-0.086,11830960,-0.153,12948967,15292578
769,90623,0.25,10,0.143,8,0.0,7,0.0,7,7,0.604,8396989,0.44,5236042,0.069,3636120,0.056,3399982,3219715
770,90630,0.615,42,0.182,26,-0.043,22,-0.207,23,29,0.675,28535814,0.449,17036473,-0.02,11758883,0.008,12004083,11914330
771,90631,0.378,434,0.167,315,0.055,270,0.28,256,200,0.586,546351676,0.306,344379417,0.183,263594104,0.493,222797824,149225159
772,90680,1.909,32,0.1,11,-0.167,10,0.333,12,9,2.574,15714000,0.165,4396604,-0.199,3773554,0.694,4711616,2781828
773,90720,1.286,16,0.75,7,0.333,4,-0.571,3,7,1.328,14442804,1.488,6204510,0.342,2493926,-0.59,1858613,4535658
774,90740,0.556,14,0.0,9,0.125,9,-0.111,8,9,0.139,6194595,-0.195,5436258,0.16,6754583,0.094,5824069,5323293
775,90742,1.5,5,0.0,2,0.0,2,0.0,2,2,1.925,9213350,0.0,3150000,0.05,3150000,0.0,3000000,3000000
776,90743,0.333,4,0.5,3,0.0,2,0.0,0,0,2.302,3438474,1.113,1041335,0.0,492748,0.0,0,0
777,92602,2.742,116,0.722,31,0.059,18,1.429,17,7,2.652,175596204,0.946,48081328,-0.017,24707263,2.012,25143545,8348205
778,92603,3.735,161,0.7,34,0.176,20,0.308,17,13,2.932,300480282,0.807,76417438,0.118,42284308,0.723,37810989,21945423
779,92604,3.0,40,1.5,10,3.0,4,0.0,1,1,1.832,36134552,2.13,12760320,5.964,4076873,0.065,585390,549662
780,92606,2.667,11,-0.25,3,3.0,4,-0.667,1,3,3.805,11124738,-0.318,2315202,3.176,3392853,-0.625,812550,2169211
