zipcode,State,CountyName,City,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
92027,CA,San Diego County,Escondido,403771.83784448955,436426.7609831712,468438.0829769761,493231.06515187584,510116.4048451549,537533.508860781,631577.6450441568,735463.593578207,739703.6792713177,798661.9068481275,803934.8792797106
91770,CA,Los Angeles County,Rosemead,508308.77908753837,514682.66515388474,556432.4467477914,622927.0747836144,644168.4635752618,676543.720206448,760537.8092202945,847000.5954467837,845864.8100261973,905350.7834976133,925816.2266307705
92570,CA,Riverside County,Perris,266033.70718201256,290576.1799822768,311451.48744913604,347803.320927485,364506.5769019476,388379.38535798364,462718.1551333321,542640.4258663928,545403.0966440383,573411.3128767485,583699.1599715798
90042,CA,Los Angeles County,Los Angeles,497248.96551637846,522890.52028344915,587231.7359391967,708289.4751368113,748674.2500782361,793051.4094245249,903611.5303382953,1012713.3879306968,1004661.397259493,1034677.7420566981,1045593.324764181
92507,CA,Riverside County,Riverside,304057.7999531148,324234.93676445144,347759.64333466074,382911.4769293109,397417.357835019,421156.140746217,494541.5930127524,575002.9095400556,581408.0113964913,622501.2993911615,626844.3795222533
92584,CA,Riverside County,Menifee,334212.1788620017,355141.74650149286,380526.74140821473,411770.48605228006,419000.64500792284,437167.76940474706,534460.8790951908,630221.0059087815,610073.5197066163,640112.8685092847,648446.4453565951
93436,CA,Santa Barbara County,Lompoc,284009.39025194634,317929.79892756994,342563.17514392704,359994.0305953662,372750.43328526226,391188.5329949414,460803.3483150991,526605.7099181787,534582.5245552425,577256.0727599416,585400.4132838708
91732,CA,Los Angeles County,El Monte,420187.7431685663,428963.6924788999,470816.2652986776,531705.4856519887,546989.0774116352,571059.6055199624,646523.7897489116,727983.2412776739,722568.7381264098,759203.9611057584,778237.9354280444
92780,CA,Orange County,Tustin,535217.8978223678,560537.8887536514,616875.9410784397,672096.7667440908,678549.5422209741,712337.1335317744,806726.4455346363,948104.3846175699,979855.6813859049,1101555.4455539067,1158196.6120535065
95670,CA,Sacramento County,Rancho Cordova,273529.5578055026,299036.42175255757,328407.43944582803,358221.20301272464,370281.27180509485,392011.7276827925,458245.68050926994,515556.0751945283,489296.8029180386,505663.8838536406,508099.95467291126
91950,CA,San Diego County,National City,339896.4864545962,379756.22393600614,412190.54992900183,441336.1982899325,471945.4401540472,494894.21705073304,565280.0413758132,647631.845156571,661780.5070232347,702621.9603190717,700607.254593764
95112,CA,Santa Clara County,San Jose,618419.8902801529,671549.571988512,698864.3005282776,884708.6172934795,900854.4288713307,911204.0419609166,991229.1130119694,1082040.5527260955,1031540.0648605501,1097593.8169314673,1109128.7472912825
94591,CA,Solano County,Vallejo,334293.7563577376,376040.0547385213,410184.2527803623,450361.8478266883,463121.2906057339,485782.36603572895,566627.9740925517,633164.6171151124,611267.3088678716,626628.6749402897,622231.6589607872
92223,CA,Riverside County,Beaumont,279833.2491660027,299771.40653235576,318949.8032014425,344371.2978820365,357068.87353818846,375159.2395821644,452935.4908019454,539788.4520870801,526226.255414722,539807.1832402191,545013.7489019611
92708,CA,Orange County,Fountain Valley,629989.7628816011,656028.0821438116,715547.9312310917,780041.56148472,791985.6302832029,837270.8401272288,954225.5209944438,1132420.9926347386,1171117.8958581367,1305409.031359486,1374132.8024575529
90006,CA,Los Angeles County,Los Angeles,500519.9554722434,524798.2340942487,575526.2976241353,665783.8497344899,694231.9983496482,730308.8450386765,792117.2557614987,850358.6800008252,832119.973733351,829568.3826148902,823401.1867792695
92620,CA,Orange County,Irvine,811620.0675144637,824208.9024239139,885794.8049363509,954117.2876193506,955698.544849232,970394.9039273892,1072014.5334349151,1342392.366571808,1404311.9025710311,1662538.7194885754,1787398.1245471265
92130,CA,San Diego County,San Diego,952177.5531020607,990283.2951921644,1039805.406789951,1109786.6866778631,1127060.3668885205,1181986.9074077683,1422358.7908389394,1872103.57182517,1865571.3547408476,2081980.9855694945,2155930.8458185773
93030,CA,Ventura County,Oxnard,439147.9150880203,469962.9985483682,500151.9235155659,530195.6784684347,545936.9491766971,577930.6059534623,665629.8186343111,743653.6856422188,740679.3326358418,789738.2442755759,792304.8012420946
92707,CA,Orange County,Santa Ana,394521.2667731673,414498.77338113956,464222.89605405414,520302.04281418823,535250.0836872688,570571.2518901416,638544.5609093386,723467.3698506035,739273.6707806643,806842.4340951205,836491.8144835798
90066,CA,Los Angeles County,Los Angeles,918229.7218558459,954886.885724131,1078576.2212386744,1297440.7259231966,1352167.1322863314,1413510.5471174575,1572536.524455157,1734819.3118324082,1695739.7723751508,1726835.498503847,1725056.932345239
91764,CA,San Bernardino County,Ontario,298290.5312908629,316710.10362537095,353743.433983034,396671.6084322171,413682.0422045072,436574.0392133742,504391.4521184018,580822.829713538,588300.7400773035,625266.9959838442,641385.6701765746
95125,CA,Santa Clara County,San Jose,1026148.8751010877,1077816.9491677366,1109565.5321389025,1381159.9322660186,1375240.451130075,1402320.8554401055,1597885.3854914906,1835603.1931476416,1748415.5189679957,1896521.084420925,1977246.6465298464
93458,CA,Santa Barbara County,Santa Maria,300784.2451314818,332394.2964215134,350366.9443423609,372870.53984511597,387612.24868696654,410540.91489204223,474137.3905295553,544069.255252234,558479.7687953081,599199.825345141,600983.4487548476
92504,CA,Riverside County,Riverside,301182.10551049316,321504.34826563206,345293.80415856064,382199.20405411674,396583.40720779164,420438.2395309017,497638.14641911816,572916.6924171733,578761.6796940211,618621.3330707619,624075.8159669283
93215,CA,Kern County,Delano,158102.01929721094,174411.51112493852,188359.42681204015,203124.28033752728,213770.42176531244,228507.37399947827,258461.9138558373,291985.4989273337,303228.20782930084,321478.06394853914,331107.6991600054
93063,CA,Ventura County,Simi Valley,503814.95889919676,537544.301094262,565905.6632842604,595427.3047121249,603206.6682067738,628627.4906497733,725912.7245563903,813907.3641414776,803988.7650118157,857953.6201692555,867697.5980461868
90813,CA,Los Angeles County,Long Beach,294326.8993393606,307673.55074167467,343026.6642077937,402872.5010084544,435519.6026880516,465084.99922789587,533877.4205121525,597014.0912973563,597166.6276705025,614800.8755031556,613993.1033531887
90744,CA,Los Angeles County,Los Angeles,345119.8454509759,364349.31705660484,404531.67475113296,464870.6106677747,488064.841197991,521790.025251884,599454.7967577823,665702.9033761078,671671.1810995643,713965.000324055,715728.0205356976
95023,CA,San Benito County,Hollister,476197.56872995436,534447.4401018313,566766.550935387,591874.1672404819,607125.4106842001,632205.1675606583,745161.3074124955,825901.9914860846,771791.8068764316,776637.9477815226,776595.6911098866
94109,CA,San Francisco County,San Francisco,1122016.7439233572,1171118.3938905054,1155576.457226665,1204877.9338389076,1201513.8643580182,1195315.2161235875,1162933.8164909538,1173430.9217071314,1038421.3805106961,996085.4533720167,1002604.0004692136
92129,CA,San Diego County,San Diego,653582.095370158,683463.3973768057,724036.800187665,769609.106236806,782623.3371096527,829566.0850059884,1001681.7110605505,1269474.1327613464,1275440.0236516611,1442770.7223603746,1461229.3276324074
91786,CA,San Bernardino County,Upland,385721.55077047675,398843.67922162055,436216.16460695275,473271.3950989452,477841.48678437556,501819.49392489955,593404.3542900572,677160.8455536362,676789.9571317522,715479.1203951319,732144.6186945155
91762,CA,San Bernardino County,Ontario,321267.60227604903,339646.54120837856,380337.1406207066,427150.2662442815,443310.87847356655,469965.8941917022,553038.152741465,641860.5572106623,645759.6329395042,688012.6352517232,702319.5245744293
92056,CA,San Diego County,Oceanside,437218.2635459169,468729.2964300096,504680.2755631962,531626.0458086696,545319.5925061778,577561.7994461501,680444.3346761368,810398.2741509915,817175.1867902055,886864.013671948,894744.1655088185
91406,CA,Los Angeles County,Los Angeles,429878.91283080383,452300.9325839616,499837.56802911795,574125.5542729852,600926.3259508137,649274.9836424169,758568.3808351066,847110.826393172,837974.0983120404,879050.2007746053,889789.1255409993
95648,CA,Placer County,Lincoln,399131.8756359991,422829.8926259915,452401.680609939,478899.2768673716,495288.1036850186,518352.9918423815,603257.5706315282,685690.987650772,646765.2570918222,657727.05878016,661763.738103748
95376,CA,San Joaquin County,Tracy,335320.48777110036,368607.34596231306,397219.24333659606,437179.15574232466,453695.10617433203,471769.95006199274,568181.022914406,652103.4382111112,614602.6127189529,636816.4388664652,637768.7307548184
92544,CA,Riverside County,Hemet,202406.17220914867,220736.64040764744,242280.9571620413,274464.95261890517,286358.64524714823,304164.4266593869,369781.35525789246,441926.4625771824,439708.2145293861,463724.5803789031,467379.7136385635
92057,CA,San Diego County,Oceanside,408456.7148590497,435099.2910554004,469645.242373623,498445.3549630347,510938.7906494805,539979.3658164904,638436.7844544685,758211.7982912172,759957.1152336594,821382.3279434036,828109.7036204236
93551,CA,Los Angeles County,Palmdale,306371.98279767565,329195.8138661338,357282.72344367235,392745.2591859331,408119.12661914964,433300.9822297388,525889.377187478,597635.2747722474,581965.1924616239,604940.618602256,612194.652083345
90745,CA,Los Angeles County,Carson,381233.2060726808,402208.0545671101,448491.1013256728,512140.9809483571,544256.5411179223,581379.9038583217,662711.4046455726,741823.3344324399,743080.9690404794,789937.9851573211,796081.8231960615
92646,CA,Orange County,Huntington Beach,638373.1583120358,663661.3408082105,729831.391594016,793097.4950503804,806668.0337384911,854191.5322424719,976728.8400237112,1160367.6937930773,1202567.2524864343,1319923.459939165,1374322.111208976
91913,CA,San Diego County,Chula Vista,472537.7120665014,508635.9035937633,537844.240248303,562579.5278090982,571033.3456615051,609522.2244420578,735792.7247758253,857683.6660137136,856133.1439432801,926051.4214763261,938429.6866860869
91344,CA,Los Angeles County,Los Angeles,515899.84552956326,536429.9273643702,578794.8358847477,643994.4328004034,669582.6169621662,717898.9140762994,844356.0381214536,955189.4790607969,943861.502856032,1011849.6495705685,1026607.638308181
90002,CA,Los Angeles County,Los Angeles,256420.60504585106,281488.3116942616,319665.04232582374,377161.45148959453,414621.37407776294,447795.939334389,511264.5617434679,566146.1808550896,579021.6896446255,609989.5994973407,615970.4614794346
92618,CA,Orange County,Irvine,833314.8285391812,843548.6715823892,881436.0127765574,951412.766135878,952176.0951290765,949641.8823622112,1039724.4588524974,1299144.4350987342,1339295.3775892404,1583496.5694245605,1688434.4230897834
93117,CA,Santa Barbara County,Goleta,776325.6487623827,821875.9474895665,851068.549144833,870279.6794710038,875921.2384804962,898529.3033578725,1056293.5592530055,1300643.88465542,1340021.9471532796,1418690.8954419994,1421475.1511685879
93312,CA,Kern County,Bakersfield,275504.5817433489,278180.95522025874,282619.9195238475,294167.1201759937,304327.68140443874,321611.0425285371,374713.82853342156,435106.55529214017,436135.97342131095,456415.3180224477,466354.1656285146
95122,CA,Santa Clara County,San Jose,517750.5030172011,564843.1025221322,594386.1625606032,745358.6765594903,764383.6186895767,791700.1547797044,907510.2809626661,1018588.524457783,984400.6495240545,1073544.848048151,1086592.92204171
95350,CA,Stanislaus County,Modesto,205309.73113060681,229556.31454378276,253161.23624787075,277445.511063899,293760.74908687157,314393.208036074,373783.39295727684,421760.29840915324,412937.05943005,433695.0620334619,439049.9758299464
92840,CA,Orange County,Garden Grove,447667.6969377417,471238.1006675367,526392.6130977583,586428.326311238,601347.7820590682,645380.152015363,737095.6067231474,843672.0166159138,850421.486350894,937446.4776697039,972316.5804296702
93277,CA,Tulare County,Visalia,190995.81979258324,203464.44617533998,222923.25143799186,237696.7416781612,248652.89818831024,261684.16162160612,306845.1820659855,353292.0744393931,353912.8615845913,365970.3969678453,373010.6473389835
91745,CA,Los Angeles County,Hacienda Heights,509651.2906377057,517916.82191842067,563207.2030934645,615001.1736960122,634337.9530385413,664341.8695161863,757553.334407399,866498.4145015195,875045.6634411202,951523.201752808,974774.6276484699
92399,CA,San Bernardino County,Yucaipa,294616.0618968907,311635.03076421586,341754.6244109642,377962.1374587707,386255.7823548578,406351.5543100398,473280.8491463898,543065.1866443068,544379.0121193194,571727.8283162316,577561.6529693287
93003,CA,Ventura County,Ventura,517656.12906741025,549857.5346283509,584047.6502707187,613645.5688363926,626208.1837900424,653143.388572663,750927.0574410694,850268.9095460642,861989.3548625374,913371.174580751,916176.9975509183
92557,CA,Riverside County,Moreno Valley,278465.53003592195,300049.5902831249,320448.70779238804,350586.9004457856,364290.9200455083,387337.09027404356,464156.58037716366,549363.3933854537,550957.7881375627,584266.4597278772,585452.9318889915
91304,CA,Los Angeles County,Los Angeles,521346.0232822369,541013.6088526264,584238.2504006032,645601.9183502208,661784.3596564854,705331.9651808654,828887.6156425168,936403.8778772418,920124.3063527616,970339.2135211161,985993.372899096
92243,CA,Imperial County,El Centro,190942.6597633914,206985.13603172722,220781.07749297188,233549.29592136838,252046.97024761548,270109.70296950964,299434.4285389048,327006.79936283245,333677.1399844899,351925.80891509174,366174.6249474382
91801,CA,Los Angeles County,Alhambra,533535.6464574063,538407.216839577,581229.340039357,654569.1294759918,677154.2404535039,699906.4981129207,768817.6392481284,861810.770352557,866743.5709179817,908820.6953062182,921145.8063789963
93308,CA,Kern County,,175425.7508070084,185256.18694436003,191852.93573842084,203260.72705587934,214692.9773872878,229300.87542612082,268355.98657453345,313806.9668738926,320109.5944566089,340726.09380074055,348927.90567267843
