ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units_x,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience,market_units,fair_plan_units,total_units_y,pct_market,pct_fair_plan,exposure_22
90303,1457,15271,1379,4554,606100.0,58559.5,11997859,18986,16650,2.125,12.13052936910805,3.673254281949934,10.350156678250327,55211.433686596014,631.9318971874012,0.0828228228228228,0.9171771771771772,4301,253,4554,0.9444444444444444,0.0555555555555555,74266532
90304,1115,11832,998,3739,586600.0,47839.5,7826240,16408,12830,2.125,12.972945891783567,3.4626905589729873,12.261833840236624,54437.768881701755,476.977084349098,0.0777864380358534,0.9222135619641464,3408,331,3739,0.9114736560577694,0.0885263439422305,91976917
90305,1339,13191,1313,3628,646500.0,80841.25,15867434,19687,14504,2.125,11.066260472201066,4.004961411245866,7.997154917817327,57211.160940254216,805.9853710570427,0.0905267512410369,0.9094732487589632,3522,106,3628,0.9707828004410144,0.0292171995589856,54970411
90402,1330,12903,1416,3394,2000001.0,146775.75,57019539,20939,14319,0.0,10.051553672316384,4.193576900412492,13.626235941563916,168114.4791741893,2723.12617603515,0.0988895872616802,0.9011104127383196,3368,26,3394,0.9923394225103124,0.0076605774896876,38660984
90403,670,6659,679,1740,1523400.0,109892.5,24265616,38683,7338,0.0,10.793814432989691,4.212068965517242,13.862638487612896,131245.46847197865,627.2940568208256,0.0925320250749523,0.9074679749250476,1710,30,1740,0.9827586206896552,0.0172413793103448,21992745
90404,537,5760,577,1576,922900.0,75991.0,11743771,25682,6337,0.0,10.913344887348352,3.9955583756345177,12.144859259649168,82120.44845456076,457.2763414064325,0.0910525485245384,0.9089474514754616,1527,49,1576,0.9689086294416244,0.0310913705583756,12657844
90405,1622,17234,1672,4600,1430800.0,95870.5,31862487,43043,18906,0.0,11.277511961722489,4.099130434782609,14.924298924069449,124734.61201526674,740.2478219454964,0.0884375330582883,0.9115624669417116,4519,81,4600,0.982391304347826,0.0176086956521739,25465805
90501,2749,28066,2597,7571,724900.0,74646.75,26138520,44240,30663,2.125,11.86561417019638,4.070136045436534,9.711072484736444,64604.83592887996,590.8345388788426,0.0846949091739229,0.915305090826077,7456,115,7571,0.9848104609694888,0.0151895390305111,34557549
90502,1292,11729,1217,3143,520700.0,79592.75,11121831,22106,12946,2.125,10.699260476581758,4.142857142857143,6.542053139262056,46142.210415233414,503.1136795440152,0.0940058705391626,0.9059941294608372,3101,42,3143,0.9866369710467706,0.0133630289532293,13534494
90503,2629,31562,2585,8097,861000.0,96498.75,34477451,56631,34147,2.125,13.226692456479691,4.222675064838829,8.922395367815644,75017.73938291411,608.8087973018312,0.075702111459279,0.924297888540721,8079,18,8097,0.9977769544275658,0.0022230455724342,11642126
90504,2438,29698,2465,7628,712300.0,91674.5,25660349,39580,32163,2.125,13.036916835699795,4.212899842684846,7.769881482855101,62340.27907812531,648.316043456291,0.076640860616236,0.923359139383764,7610,18,7628,0.9976402726796014,0.0023597273203985,8313069
90505,2900,32336,2912,8337,916100.0,98186.75,36129378,50276,35248,2.125,12.100274725274724,4.2264603574427255,9.33017947941041,79698.10898121023,718.6207733312117,0.082614616432138,0.917385383567862,8317,20,8337,0.9976010555355644,0.0023989444644356,15556414
90601,2860,26659,2750,7198,626500.0,78368.25,28959670,37671,29409,2.125,10.73418181818182,4.1010002778549595,7.994308919747474,55594.13597399797,768.7523559236548,0.0935087898262436,0.9064912101737564,6934,264,7198,0.963323145318144,0.036676854681856,160340744
90602,1898,15412,1696,4370,601600.0,54133.25,14388871,22459,17108,2.125,10.2063679245283,3.961098398169336,11.113317600550491,55196.692042752555,640.6728260385592,0.0991349076455459,0.900865092354454,4221,149,4370,0.9659038901601832,0.0340961098398169,85496759
90603,2007,21892,1982,5696,649600.0,103807.25,21628016,27259,23874,2.125,12.058022199798184,4.195751404494382,6.25775174662656,56241.006807720194,793.4266113944019,0.0830191840495937,0.9169808159504064,5656,40,5696,0.9929775280898876,0.0070224719101123,25741079
90604,3454,32491,3243,8524,591400.0,78015.25,26485250,41871,35734,2.125,11.083872957138452,4.216916940403566,7.580569183589106,52500.47680379441,632.5440042033866,0.0907539038450775,0.9092460961549224,8428,96,8524,0.988737681839512,0.011262318160488,43727731
90605,3357,32570,3275,8654,556000.0,78755.25,27719932,40587,35845,2.125,10.970076335877865,4.151490640166397,7.059846803863869,49316.57419168771,682.9756325917166,0.0913656018970567,0.9086343981029432,8419,235,8654,0.9728449272012942,0.0271550727987058,127109017
90606,2652,25488,2574,6861,509600.0,75680.0,17765235,31181,28062,2.125,10.932400932400933,4.10144293834718,6.733615221987315,45361.20603474546,569.7455181039736,0.0917254650416933,0.9082745349583066,6653,208,6861,0.969683719574406,0.0303162804255939,85938869
90620,4494,41279,4374,10846,622700.0,95911.5,34746655,53097,45653,0.0,10.464791952446271,4.220265535681357,6.492443554735355,54283.86063802216,654.3995894306646,0.095809694872188,0.904190305127812,10826,20,10846,0.9981560022127972,0.0018439977872026,9419550
90621,2037,14248,1945,3882,643200.0,69137.5,17066074,31399,16193,0.0,8.372750642673521,4.195002575991757,9.303200144639304,57717.92087751948,543.5228510462117,0.1201136293460137,0.8798863706539863,3863,19,3882,0.99510561566203,0.0048943843379701,11830960
90623,1280,14233,1297,3708,739200.0,105161.0,15183609,19106,15530,0.0,11.960678488820356,4.183656957928803,7.0292218598149505,63926.67644462256,794.7037056422066,0.0835157759175788,0.9164842240824213,3701,7,3708,0.9981121898597628,0.0018878101402373,3636120
90630,4156,40645,4101,10714,700100.0,99142.5,44316791,64772,44746,0.0,10.92440868080956,4.181538174351316,7.061552815391987,60855.434852576065,684.1967362440561,0.0916506503374603,0.9083493496625396,10692,22,10714,0.997946611909651,0.002053388090349,11758883
90631,5991,50103,6024,13273,628900.0,85786.75,58491355,78018,56127,0.0,9.31175298804781,4.226173434792436,7.330968943339152,55362.76817365488,749.7161552462252,0.1073280239456945,0.8926719760543054,12999,274,13273,0.9793565885632488,0.0206434114367513,263594104
90638,4842,45794,4629,11934,630100.0,93374.5,42191620,59951,50423,0.0,10.938863685461223,4.2430031841796545,6.748095036653476,55057.62253166035,703.7684108688762,0.0918033437121948,0.9081966562878052,11870,64,11934,0.9946371711077592,0.0053628288922406,33566972
90640,3556,37050,3426,10299,558600.0,59651.25,30822962,52917,40476,2.125,11.852305896088732,3.942712884746092,9.364430753756208,50799.04190694011,582.4775025039212,0.0846427512600059,0.915357248739994,9964,335,10299,0.967472570152442,0.032527429847558,129798969
90650,7420,73058,7231,19384,487800.0,74440.5,49989696,97209,80289,2.125,11.12958097082008,4.151774659513,6.55288451850807,43484.634974469824,514.249668240595,0.090062150481386,0.909937849518614,18990,394,19384,0.9796739579034256,0.0203260420965744,155843186
90660,4480,46300,4201,12511,490300.0,70482.25,31894548,58484,50501,0.0,12.087598190906927,4.058828231156582,6.956361353390393,43921.42766555831,545.3551056699268,0.0831864715550187,0.9168135284449812,12090,421,12511,0.9663496123411398,0.0336503876588602,161342495
90670,1317,11710,1264,3133,492100.0,71639.5,9408751,17172,12974,0.0,10.30617088607595,4.157995531439515,6.869115501922822,44018.455139431535,547.9123573258794,0.0974256204717126,0.9025743795282872,3091,42,3133,0.986594318544526,0.0134056814554739,17422912
90680,1905,12785,1739,3600,472800.0,64576.75,12149581,25523,14524,0.0,8.447383553766532,4.080555555555556,7.321520516284885,42688.39477408189,476.0248011597383,0.1197328559625447,0.8802671440374552,3591,9,3600,0.9975,0.0025,3773554
90703,4483,50135,4385,13026,762700.0,107220.5,48563756,66844,54520,2.125,12.45564424173318,4.1929986181483185,7.113378505043345,65848.53017362773,726.5237867273054,0.0804292002934702,0.9195707997065296,12978,48,13026,0.9963150621833256,0.0036849378166743,24368579
90704,210,1759,234,553,863800.0,74656.75,4459432,3946,1993,2.125,8.414529914529915,3.560578661844485,11.570286678699516,76983.01979834332,1130.114546376077,0.1174109382839939,0.882589061716006,319,234,553,0.5768535262206148,0.4231464737793852,180598156
90706,4368,43911,4149,11800,535300.0,62456.0,32446237,67529,48060,2.125,11.636297903109185,4.0914406779661014,8.570833867042397,48477.581223487236,480.4785647647677,0.0863295880149812,0.9136704119850187,11561,239,11800,0.9797457627118644,0.0202542372881355,81535935
90710,2049,16590,1786,4622,523400.0,64345.0,16481354,25682,18376,0.0,10.436170212765957,4.0326698398961485,8.134276167534384,47272.33689322673,641.7472938244684,0.097191989551589,0.902808010448411,4550,72,4622,0.9844223279965384,0.0155776720034617,25035616
90712,3461,35542,3387,9239,622800.0,99860.0,26428466,44522,38929,2.125,11.515500442869795,4.2215607749756465,6.236731423993591,54102.30424846708,593.6046448946588,0.0870045467389349,0.912995453261065,9203,36,9239,0.9961034744019917,0.0038965255980084,15730670
90713,3231,35327,3178,9115,638600.0,105882.75,25127746,41703,38505,2.125,12.132787916928883,4.230170049369172,6.031199605223702,55194.05042449616,602.540488693859,0.082534735748604,0.917465264251396,9087,28,9115,0.996928140427866,0.0030718595721338,13535495
90715,1338,13392,1312,3580,555400.0,75783.25,10568759,21798,14704,2.125,11.227134146341465,4.114525139664805,7.328796270943777,49432.01875750094,484.849940361501,0.089227421109902,0.910772578890098,3507,73,3580,0.979608938547486,0.0203910614525139,25518454
90716,708,6669,638,1882,442000.0,55840.25,4338822,10547,7307,0.0,11.56269592476489,3.919766206163656,7.915437341344282,40438.232549653825,411.37972883284345,0.0873135349664705,0.9126864650335296,1791,91,1882,0.9516471838469712,0.0483528161530286,28426807
90717,1721,17059,1691,4505,649400.0,75388.0,15239621,26132,18750,2.125,11.105854523950326,4.168701442841288,8.614103040271662,57825.17131756439,583.1785167610592,0.0901866666666666,0.9098133333333334,4433,72,4505,0.9840177580466148,0.0159822419533851,19445709
90720,2377,21801,2104,5825,1004200.0,109048.5,27137348,30661,23905,0.0,11.491444866920151,4.150729613733906,9.208746566894549,86572.3387309752,885.077068588761,0.08801505961096,0.91198494038904,5821,4,5825,0.99931330472103,0.0006866952789699,2493926
90723,2436,23777,2347,6819,411900.0,56626.75,15563427,37945,26124,2.125,11.168726033233916,3.844112039888546,7.273947383524571,37636.24716412427,410.1575174594808,0.0898407594549073,0.9101592405450928,6515,304,6819,0.9554186830913624,0.0445813169086376,92249155
90731,4230,38118,4037,11073,657700.0,55660.5,36576603,63132,42155,0.0,10.489967797869705,3.824437821728529,11.816279048876671,60190.21085036956,579.3670880060824,0.0957656268532795,0.9042343731467204,10801,272,11073,0.9754357446039916,0.0245642553960083,79511723
90732,1786,17731,1683,4637,657400.0,102780.25,23809350,33624,19414,0.0,11.59655377302436,4.208971317662281,6.396170470494088,56965.35077802355,708.1058172733761,0.0866900175131348,0.9133099824868652,4622,15,4637,0.9967651498813888,0.0032348501186111,12164976
90740,1735,18241,1679,4747,442000.0,71040.5,32279431,52400,19920,0.0,11.897558070279928,4.208131451443017,6.2218030560032656,39566.716113996255,616.0196755725191,0.0842871485943775,0.9157128514056224,4741,6,4747,0.9987360438171476,0.0012639561828523,6754583
90744,2529,25710,2285,7522,471000.0,51189.25,18628805,34649,27995,2.125,12.358424507658643,3.7541877160329697,9.201150632212816,43437.021849854886,537.6433663309186,0.0816217181639578,0.9183782818360422,7110,412,7522,0.9452273331560757,0.0547726668439244,112781174
90745,3887,39775,3536,10565,516000.0,84366.75,32747601,55723,43311,2.125,12.347850678733032,4.132702318977756,6.116153579461103,45490.89711495361,587.6855338011234,0.0816420770704901,0.9183579229295098,10390,175,10565,0.9834358731661146,0.0165641268338854,59779359
90746,2803,26226,2657,7101,585600.0,89634.75,28500944,32728,28883,2.125,10.925479864508844,4.088015772426419,6.5331804908252655,51352.66227828886,870.8428257149841,0.0919918291036249,0.908008170896375,6957,144,7101,0.9797211660329532,0.0202788339670468,82604283
90755,812,6361,698,1777,553100.0,79071.75,8467614,14802,7059,0.0,10.276504297994268,4.036578503095104,6.994912848141087,49041.900952555705,572.0587758411026,0.0988808613118005,0.9011191386881996,1750,27,1777,0.9848058525604952,0.0151941474395047,10386044
90802,1031,7990,1075,2269,460300.0,57908.25,18927225,57638,9065,0.0,8.391627906976744,3.97576024680476,7.94878104587861,41972.84158371601,328.3810159963913,0.1185879757308328,0.8814120242691671,2178,91,2269,0.9598942265315116,0.0401057734684883,19413297
90803,3056,29377,3001,7706,943000.0,92201.5,44045574,60131,32378,0.0,10.807397534155282,4.208798338956657,10.227599334067234,82489.68979759814,732.4936222580699,0.0926863919945642,0.9073136080054358,7672,34,7706,0.9955878536205556,0.0044121463794445,16719967
90804,1914,16766,1810,4837,541000.0,52644.25,14815227,36055,18576,0.0,10.320441988950275,3.861897870580939,10.276525926383224,49764.0013532541,410.9063098044654,0.0974375538329026,0.9025624461670974,4669,168,4837,0.9652677279305356,0.0347322720694645,40025921
90805,5902,54114,5467,15231,469100.0,52703.75,35655129,73913,59581,0.0,10.977867203219317,3.9403847416453286,8.900694922088087,43145.78130358433,482.393205525415,0.0917574394521743,0.9082425605478256,14700,531,15231,0.9651368918652748,0.0348631081347252,164408883
90806,2298,22469,2180,6530,568400.0,55402.0,16725506,31389,24649,0.0,11.361009174311926,3.792802450229709,10.259557416699758,52039.98302167179,532.8460925802033,0.0884417217737027,0.9115582782262972,6220,310,6530,0.9525267993874426,0.0474732006125574,83367835
90807,2641,27392,2564,7181,661100.0,79006.0,28401233,42524,29956,0.0,11.71333853354134,4.182286589611475,8.367718907424752,58622.296693327626,667.8871460822124,0.0855922018961143,0.9144077981038856,7113,68,7181,0.99053056677343,0.0094694332265701,29809551
90808,4567,50316,4468,12935,708300.0,112630.0,41460967,59432,54784,0.0,12.28357206803939,4.242984151526865,6.288733019621771,60893.08104041886,697.6202550814376,0.0815566588785046,0.9184433411214952,12915,20,12935,0.9984538074990336,0.0015461925009663,8650012
90810,2355,23873,2147,6580,464500.0,61623.75,16646377,29874,26020,0.0,12.216115510013973,3.986018237082067,7.537678249051705,42116.99272375683,557.2195554662918,0.0825134511913912,0.9174865488086088,6372,208,6580,0.96838905775076,0.0316109422492401,67042900
90813,1780,14768,1763,4694,430500.0,40141.5,11691158,27971,16531,0.0,9.386273397617698,3.5253515125692374,10.724561862411718,40612.571573992645,417.97425905402025,0.1066481156614844,0.8933518843385155,4295,399,4694,0.9149978696207924,0.0850021303792075,88521775
90814,1377,14129,1361,3776,738900.0,77344.5,16702406,28657,15490,0.0,11.393093313739897,4.106461864406779,9.553361906793633,65644.8450083772,582.838608367938,0.0878631375080697,0.9121368624919304,3728,48,3776,0.9872881355932204,0.0127118644067796,13601819
90815,3872,41613,3818,10765,701600.0,96560.5,40345918,60787,45431,0.0,11.913305395495025,4.225267069205759,7.26591100916006,61126.030874806034,663.7260927500946,0.0840395324778235,0.9159604675221764,10746,19,10765,0.9982350209010684,0.0017649790989317,12784876
91001,4543,40896,4315,11259,887100.0,104648.75,55216547,53656,45211,2.125,10.530475086906142,4.03579358735234,8.476928773635615,76749.6109213844,1029.0842962576412,0.0954413748866426,0.9045586251133574,10591,668,11259,0.9406696864730438,0.0593303135269562,502017901
91006,3851,31888,3741,8337,1074000.0,105695.5,43144417,42924,35629,2.125,9.553327987169206,4.286793810723282,10.16126514373838,92839.77474995203,1005.1350526511976,0.1049987369839176,0.8950012630160824,8204,133,8337,0.984047019311503,0.015952980688497,144971802
91007,2645,22202,2558,5738,1056600.0,84075.5,31990871,37939,24760,2.125,9.713448006254886,4.330254444057163,12.567275841356876,93178.95412509528,843.2186140910409,0.1033117932148626,0.8966882067851373,5662,76,5738,0.9867549668874172,0.0132450331125827,68391805
91010,2094,19829,1975,5316,560900.0,79631.75,19005946,29114,21804,2.125,11.100253164556962,4.123965387509406,7.04367290684934,49702.40513614932,652.811224840283,0.0905797101449275,0.9094202898550724,5157,159,5316,0.9700902934537246,0.0299097065462753,75688699
91011,2895,23603,2833,6490,1671000.0,173742.5,56928871,29572,26436,0.0,9.35333568655136,4.0828967642526965,9.617681338762823,138496.00929357484,1925.093703503314,0.1071644726887577,0.8928355273112423,6113,377,6490,0.9419106317411402,0.0580893682588597,530375224
91016,3606,35182,3455,9390,707400.0,80696.0,37430611,55973,38637,2.125,11.226628075253256,4.130777422790202,8.766233766233766,62610.389718038205,668.7261894127525,0.0894220565778916,0.9105779434221084,9091,299,9390,0.968157614483493,0.0318423855165069,208033793
91020,468,4409,450,1183,719600.0,66624.75,5084341,9889,4859,2.125,10.837777777777776,4.122569737954353,10.800790997339575,64788.954967785954,514.141065830721,0.092611648487343,0.907388351512657,1144,39,1183,0.967032967032967,0.0329670329670329,13401885
91024,1327,12399,1282,3475,1048300.0,105305.25,19161359,19145,13681,0.0,10.706708268330733,3.949928057553957,9.954869296640004,90647.17483470448,1000.854478976234,0.0937066003947079,0.906293399605292,3151,324,3475,0.9067625899280576,0.0932374100719424,221494518
91030,1701,19728,1685,5169,1174400.0,106534.75,29031764,33766,21413,0.0,12.717507418397624,4.1456761462565295,11.023633133789678,101449.29349802448,859.7928093348338,0.0786905151076449,0.9213094848923552,5019,150,5169,0.9709808473592572,0.0290191526407428,88303998
91040,3019,20930,2872,5938,638100.0,89714.5,27196764,28939,23802,2.125,8.338788300835654,4.033176153587067,7.112562629229389,55952.149087614365,939.7962611009364,0.1206621292328375,0.8793378707671624,5510,428,5938,0.927921859211856,0.0720781407881441,296956951
91042,3304,22401,3104,6665,617400.0,64901.75,27563244,34606,25505,2.125,8.28125,3.856714178544636,9.512840562850773,55718.85420023628,796.4874299254465,0.1217016271319349,0.8782983728680651,5967,698,6665,0.8952738184546136,0.1047261815453863,423667687
91101,403,2914,329,891,615200.0,71741.25,9396873,29909,3243,2.125,10.082066869300911,3.722783389450056,8.575261791507675,55022.79218788125,314.18211909458694,0.1014492753623188,0.8985507246376812,829,62,891,0.9304152637485972,0.0695847362514029,20891401
91103,2165,17663,2119,5012,780200.0,71398.75,25426539,29089,19782,2.125,9.357243983010854,3.9561053471668,10.927362173707523,69810.08517240276,874.0946405857884,0.1071175816398746,0.8928824183601254,4712,300,5012,0.940143655227454,0.0598563447725458,217411272
91104,3267,32906,3203,8957,836500.0,78816.0,33649786,45971,36109,2.125,11.293474867311897,4.038517360723456,10.61332724319935,74191.53422458349,731.9785516956342,0.0887036472901492,0.9112963527098508,8704,253,8957,0.9717539354694652,0.0282460645305347,101023435
91105,1258,11527,1296,3078,1306200.0,133901.0,31419171,25452,12823,2.125,9.864969135802468,4.1536712150747235,9.754968222791463,110649.38022198812,1234.4480198019803,0.10106839273181,0.89893160726819,2921,157,3078,0.9489928525016244,0.0510071474983755,252107854
91106,1397,13156,1317,3533,811200.0,82859.25,26930864,34769,14473,2.125,11.0501138952164,4.119162185111803,9.79009585532092,71629.78001435834,774.5653887083321,0.0909970289504594,0.9090029710495404,3449,84,3533,0.9762241720917068,0.0237758279082932,30309619
91107,3673,34159,3528,9177,913700.0,102607.5,44310969,51709,37687,2.125,10.723356009070296,4.122480113326795,8.904807153473186,79185.92804177885,856.9295287087355,0.0936131822644413,0.9063868177355586,8914,263,9177,0.9713413969706876,0.0286586030293124,222115390
91108,1890,16663,1902,4360,2000001.0,164631.5,32415657,19544,18565,0.0,9.75446898002103,4.255275229357798,12.148349495691894,166507.6668830487,1658.5989050347932,0.1024508483705898,0.8975491516294102,4311,49,4360,0.9887614678899084,0.0112385321100917,73817426
91201,1637,13500,1579,3724,916000.0,59152.5,15729646,23166,15079,2.125,9.586447118429383,4.064715359828142,15.485397912176154,83364.62438813194,678.9970646637313,0.1047151667882485,0.8952848332117515,3620,104,3724,0.9720730397422128,0.0279269602577873,59619850
91202,1615,12918,1523,3543,876700.0,77671.25,21333015,27340,14441,2.125,9.542350623768876,4.10189105278013,11.287316735600369,77858.01764203128,780.2858449158741,0.1054636105532857,0.8945363894467142,3413,130,3543,0.9633079311318092,0.0366920688681908,131444868
91203,409,3822,401,1072,592600.0,61120.75,6062455,19543,4223,2.125,10.551122194513717,3.9468283582089554,9.69556165459357,53771.994266394344,310.21107301847206,0.0949561922803694,0.9050438077196306,1039,33,1072,0.9692164179104478,0.0307835820895522,11647504
91204,362,3502,352,1068,561800.0,53414.25,4280827,13480,3854,2.125,10.977272727272728,3.617977528089888,10.517792536635822,51608.36181190499,317.5687685459941,0.0913336792942397,0.9086663207057604,1003,65,1068,0.9391385767790262,0.0608614232209737,15968124
91205,1108,11148,1089,3187,677200.0,46163.0,12395133,27867,12237,2.125,11.254361799816346,3.8456228427988703,14.669757164828976,63054.39185291732,444.7961029174292,0.0889924000980632,0.9110075999019368,3068,119,3187,0.9626608095387512,0.0373391904612488,36966625
