,ZIP Code,new_policies,renewed_policies,company_nonrenewed,owner_nonrenewed,nonrenewed_policies,expiring_policies,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,ratio_new_to_nonrenewed
1371,95453,2009,14144,1529,427,1956,16100,0.12149068322981367,0.026521739130434784,0.09496894409937888,1.0270961145194275
1372,95454,277,1933,175,116,291,2224,0.13084532374100719,0.052158273381294966,0.07868705035971223,0.9518900343642611
1373,95456,190,1485,127,57,184,1669,0.11024565608148593,0.0341521869382864,0.07609346914319952,1.0326086956521738
1374,95457,587,4012,406,181,587,4599,0.12763644270493585,0.039356381822135245,0.0882800608828006,1.0
1375,95458,715,4598,524,208,732,5330,0.1373358348968105,0.03902439024390244,0.09831144465290807,0.976775956284153
1376,95459,141,1028,93,36,129,1157,0.111495246326707,0.03111495246326707,0.08038029386343994,1.0930232558139534
1377,95460,539,4324,362,124,486,4810,0.10103950103950105,0.02577962577962578,0.07525987525987526,1.1090534979423867
1378,95461,547,3847,370,135,505,4352,0.11603860294117647,0.031020220588235295,0.08501838235294118,1.0831683168316832
1379,95462,441,3195,330,140,470,3665,0.12824010914051842,0.03819918144611187,0.09004092769440655,0.9382978723404255
1380,95463,52,228,35,12,47,275,0.1709090909090909,0.04363636363636364,0.12727272727272726,1.1063829787234043
1381,95464,462,3119,374,133,507,3626,0.1398234969663541,0.03667953667953668,0.10314396028681742,0.9112426035502958
1382,95465,264,2267,156,72,228,2495,0.09138276553106213,0.028857715430861724,0.0625250501002004,1.1578947368421053
1383,95466,151,902,64,40,104,1006,0.10337972166998012,0.039761431411530816,0.0636182902584493,1.4519230769230769
1384,95467,1480,8554,1023,330,1353,9907,0.1365701019481175,0.03330978096295548,0.10326032098516201,1.0938654841093864
1385,95468,138,1331,120,36,156,1487,0.10490921318090114,0.0242098184263618,0.08069939475453934,0.8846153846153846
1386,95469,225,1794,150,75,225,2019,0.11144130757800892,0.03714710252600297,0.07429420505200594,1.0
1387,95470,726,6048,496,218,714,6762,0.10559006211180125,0.03223898254954156,0.07335107956225968,1.0168067226890756
1388,95471,60,529,56,29,85,614,0.13843648208469056,0.04723127035830619,0.09120521172638436,0.7058823529411765
1389,95472,3641,35886,2721,715,3436,39322,0.08738110981130157,0.018183205330349422,0.06919790448095214,1.059662398137369
1390,95476,5088,42661,4158,794,4952,47613,0.10400520866150001,0.016676117866969105,0.08732909079453091,1.0274636510500808
1391,95481,4,22,4,0,4,26,0.15384615384615385,0.0,0.15384615384615385,1.0
1392,95482,3446,28386,2565,727,3292,31678,0.10392070206452428,0.022949681166740326,0.08097102089778395,1.0467800729040098
1393,95485,343,2496,239,104,343,2839,0.12081718915110955,0.03663261711870377,0.08418457203240577,1.0
1394,95486,20,216,28,11,39,255,0.15294117647058825,0.043137254901960784,0.10980392156862745,0.5128205128205128
1395,95488,39,347,21,15,36,383,0.09399477806788512,0.0391644908616188,0.05483028720626632,1.0833333333333333
1396,95490,2006,13903,1268,651,1919,15822,0.12128681582606497,0.041145240803943876,0.0801415750221211,1.0453361125586242
1397,95492,3454,32230,2989,455,3444,35674,0.09654089813309413,0.012754386948477883,0.08378651118461625,1.0029036004645762
1398,95493,32,187,19,10,29,216,0.13425925925925927,0.046296296296296294,0.08796296296296297,1.103448275862069
1399,95494,52,349,37,18,55,404,0.13613861386138615,0.04455445544554455,0.09158415841584158,0.9454545454545454
1400,95497,766,4688,534,113,647,5335,0.12127460168697282,0.021180880974695407,0.10009372071227741,1.1839258114374034
1401,95501,2643,24097,2103,539,2642,26739,0.09880698605033846,0.020157821908074348,0.07864916414226411,1.0003785011355033
1402,95502,0,64,7,8,15,79,0.189873417721519,0.10126582278481013,0.08860759493670886,0.0
1403,95503,3407,30708,2651,632,3283,33991,0.09658438998558443,0.018593157012150276,0.07799123297343415,1.0377703320134024
1404,95511,11,117,18,11,29,146,0.19863013698630136,0.07534246575342465,0.1232876712328767,0.3793103448275862
1405,95514,10,68,8,3,11,79,0.13924050632911392,0.0379746835443038,0.10126582278481013,0.9090909090909091
1406,95519,2482,21992,1917,383,2300,24292,0.09468137658488392,0.015766507492178495,0.07891486909270541,1.0791304347826087
1407,95521,1951,18371,1528,338,1866,20237,0.0922073429856204,0.01670208034787765,0.07550526263774275,1.0455519828510182
1408,95524,217,2443,178,40,218,2661,0.08192408868846299,0.01503194287861706,0.06689214580984593,0.9954128440366973
1409,95525,192,1939,164,38,202,2141,0.09434843531060252,0.017748715553479684,0.07659971975712283,0.9504950495049505
1410,95526,56,602,53,19,72,674,0.10682492581602374,0.028189910979228485,0.07863501483679525,0.7777777777777778
1411,95527,34,502,38,22,60,562,0.10676156583629894,0.03914590747330961,0.06761565836298933,0.5666666666666667
1412,95528,157,1292,117,45,162,1454,0.11141678129298486,0.030949105914718018,0.08046767537826685,0.9691358024691358
1413,95531,3002,22045,2295,629,2924,24969,0.11710521046097161,0.025191237134046217,0.09191397332692539,1.0266757865937073
1414,95536,288,2809,198,49,247,3056,0.08082460732984294,0.016034031413612565,0.06479057591623037,1.165991902834008
1415,95537,38,348,36,1,37,385,0.09610389610389611,0.0025974025974025974,0.09350649350649351,1.027027027027027
1416,95540,1880,15775,1460,313,1773,17548,0.1010371552313654,0.017836790517437886,0.08320036471392751,1.060349689791314
1417,95542,244,1958,136,116,252,2210,0.11402714932126697,0.05248868778280543,0.06153846153846154,0.9682539682539683
1418,95543,133,971,71,50,121,1092,0.1108058608058608,0.045787545787545784,0.06501831501831502,1.0991735537190082
1419,95545,3,116,6,8,14,130,0.1076923076923077,0.06153846153846154,0.046153846153846156,0.21428571428571427
1420,95546,60,701,66,29,95,796,0.11934673366834171,0.0364321608040201,0.0829145728643216,0.631578947368421
1421,95547,167,1516,128,33,161,1677,0.09600477042337507,0.01967799642218247,0.0763267740011926,1.0372670807453417
1422,95548,135,909,78,47,125,1034,0.12088974854932302,0.045454545454545456,0.07543520309477757,1.08
1423,95549,100,1067,92,23,115,1182,0.09729272419627749,0.0194585448392555,0.077834179357022,0.8695652173913043
1424,95550,3,56,4,0,4,60,0.06666666666666667,0.0,0.06666666666666667,0.75
1425,95551,203,1590,163,30,193,1783,0.10824453168816602,0.01682557487380819,0.09141895681435783,1.0518134715025906
1426,95552,35,460,45,22,67,527,0.127134724857685,0.04174573055028463,0.08538899430740038,0.5223880597014925
1427,95553,97,620,62,47,109,729,0.149519890260631,0.0644718792866941,0.0850480109739369,0.8899082568807339
1428,95554,53,415,41,31,72,487,0.14784394250513347,0.06365503080082136,0.08418891170431211,0.7361111111111112
1429,95555,45,322,39,20,59,381,0.15485564304461943,0.05249343832020997,0.10236220472440945,0.7627118644067796
1430,95556,38,299,22,23,45,344,0.1308139534883721,0.06686046511627906,0.06395348837209303,0.8444444444444444
1431,95558,42,362,34,14,48,410,0.11707317073170732,0.03414634146341464,0.08292682926829269,0.875
1432,95559,10,120,15,13,28,148,0.1891891891891892,0.08783783783783784,0.10135135135135136,0.35714285714285715
1433,95560,204,1624,139,128,267,1891,0.14119513484928609,0.06768905341089371,0.07350608143839238,0.7640449438202247
1434,95562,543,3914,395,143,538,4452,0.12084456424079065,0.032120395327942496,0.08872416891284816,1.0092936802973977
1435,95563,78,824,54,58,112,936,0.11965811965811966,0.06196581196581197,0.057692307692307696,0.6964285714285714
1436,95564,33,230,25,9,34,264,0.12878787878787878,0.03409090909090909,0.0946969696969697,0.9705882352941176
1437,95565,143,372,53,16,69,441,0.1564625850340136,0.036281179138321996,0.12018140589569161,2.072463768115942
1438,95567,316,2280,227,64,291,2571,0.11318553092182031,0.024893037728510307,0.08829249319330999,1.0859106529209621
1439,95568,6,76,8,4,12,88,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.5
1440,95569,24,200,19,11,30,230,0.13043478260869565,0.04782608695652174,0.08260869565217391,0.8
1441,95570,460,3836,374,101,475,4311,0.11018325214567386,0.023428438877290653,0.0867548132683832,0.968421052631579
1442,95571,28,311,26,4,30,341,0.08797653958944282,0.011730205278592375,0.07624633431085044,0.9333333333333333
1443,95573,287,2424,236,107,343,2767,0.12396096855800506,0.038670039754246474,0.08529092880375859,0.8367346938775511
1444,95585,28,240,13,10,23,263,0.08745247148288973,0.03802281368821293,0.049429657794676805,1.2173913043478262
1445,95587,26,147,18,21,39,186,0.20967741935483872,0.11290322580645161,0.0967741935483871,0.6666666666666666
1446,95589,385,2115,257,104,361,2476,0.14579967689822293,0.0420032310177706,0.10379644588045234,1.0664819944598338
1447,95595,10,110,18,5,23,133,0.17293233082706766,0.03759398496240601,0.13533834586466165,0.43478260869565216
1448,95601,95,422,64,44,108,530,0.2037735849056604,0.0830188679245283,0.12075471698113208,0.8796296296296297
1449,95602,4821,20323,2646,1998,4644,24967,0.18600552729603076,0.0800256338366644,0.10597989345936637,1.0381136950904393
1450,95603,5545,31924,3494,1804,5298,37222,0.1423351781204664,0.048465960990811886,0.0938692171296545,1.0466213665534163
1451,95605,1526,10666,1199,314,1513,12179,0.12423023236718943,0.025782083914935545,0.09844814845225389,1.0085922009253139
1452,95606,24,124,21,9,30,154,0.19480519480519481,0.05844155844155844,0.13636363636363635,0.8
1453,95607,30,249,29,8,37,286,0.12937062937062938,0.027972027972027972,0.10139860139860139,0.8108108108108109
1454,95608,7916,60670,6609,1127,7736,68406,0.11308949507353157,0.016475162997397888,0.09661433207613367,1.0232678386763185
1455,95610,5477,39042,4512,792,5304,44346,0.11960492490867271,0.01785955892301448,0.10174536598565824,1.0326168929110107
1456,95612,100,837,75,27,102,939,0.10862619808306709,0.02875399361022364,0.07987220447284345,0.9803921568627451
1457,95613,60,435,41,30,71,506,0.14031620553359683,0.05928853754940711,0.08102766798418973,0.8450704225352113
1458,95614,1324,5204,716,515,1231,6435,0.1912975912975913,0.08003108003108003,0.11126651126651127,1.075548334687246
1459,95615,60,458,48,20,68,526,0.12927756653992395,0.03802281368821293,0.09125475285171103,0.8823529411764706
1460,95616,2937,33096,2574,283,2857,35953,0.07946485689650377,0.007871387644980948,0.07159346925152282,1.0280014000700035
1461,95617,2,25,9,1,10,35,0.2857142857142857,0.02857142857142857,0.2571428571428571,0.2
1462,95618,2510,23635,2022,258,2280,25915,0.08797993440092611,0.00995562415589427,0.07802431024503184,1.1008771929824561
1463,95619,918,5473,584,326,910,6383,0.1425661914460285,0.05107316308945637,0.09149302835657215,1.0087912087912088
1464,95620,2905,19965,2120,265,2385,22350,0.10671140939597315,0.01185682326621924,0.09485458612975392,1.2180293501048218
1465,95621,6536,43760,5397,932,6329,50089,0.12635508794346065,0.01860687975403781,0.10774820818942282,1.0327065887185969
1466,95623,1100,5212,629,490,1119,6331,0.1767493287000474,0.07739693571315748,0.0993523929868899,0.9830205540661304
1467,95624,10150,67988,8180,1152,9332,77320,0.1206932229694775,0.014899120538023797,0.1057941024314537,1.0876553793399057
1468,95625,35,222,33,7,40,262,0.15267175572519084,0.026717557251908396,0.12595419847328243,0.875
1469,95626,917,6721,698,185,883,7604,0.11612309310889006,0.02432930036822725,0.09179379274066281,1.0385050962627407
1470,95627,408,3416,312,91,403,3819,0.10552500654621629,0.023828227284629484,0.0816967792615868,1.0124069478908189
1471,95628,6949,50600,5717,976,6693,57293,0.11682055399437977,0.01703523990714398,0.09978531408723579,1.038248916778724
1472,95629,245,1209,135,91,226,1435,0.15749128919860628,0.06341463414634146,0.09407665505226481,1.084070796460177
1473,95630,12388,78486,9449,1398,10847,89333,0.12142209485856291,0.015649312124298972,0.10577278273426394,1.1420669309486493
1474,95631,2041,6651,884,1033,1917,8568,0.22373949579831934,0.12056489262371616,0.10317460317460317,1.0646844027125717
1475,95632,4444,30925,3447,578,4025,34950,0.11516452074391989,0.0165379113018598,0.09862660944206009,1.1040993788819875
1476,95633,845,3430,362,366,728,4158,0.1750841750841751,0.08802308802308802,0.08706108706108706,1.1607142857142858
1477,95634,789,3502,379,344,723,4225,0.1711242603550296,0.08142011834319526,0.08970414201183433,1.0912863070539418
1478,95635,282,1176,120,135,255,1431,0.17819706498951782,0.09433962264150944,0.08385744234800839,1.1058823529411765
1479,95636,353,1752,288,115,403,2155,0.18700696055684454,0.05336426914153132,0.13364269141531324,0.8759305210918115
1480,95637,62,299,40,11,51,350,0.1457142857142857,0.03142857142857143,0.11428571428571428,1.2156862745098038
1481,95638,430,2224,220,63,283,2507,0.11288392500997207,0.02512963701635421,0.08775428799361787,1.519434628975265
1482,95639,36,241,26,10,36,277,0.1299638989169675,0.036101083032490974,0.09386281588447654,1.0
1483,95640,2165,10591,1317,435,1752,12343,0.1419428015879446,0.035242647654541034,0.10670015393340355,1.235730593607306
1484,95641,323,2116,248,60,308,2424,0.12706270627062707,0.024752475247524754,0.10231023102310231,1.0487012987012987
1485,95642,1696,8941,1034,473,1507,10448,0.14423813169984687,0.04527182235834609,0.09896630934150076,1.1254147312541474
1486,95645,158,1152,118,31,149,1301,0.11452728670253651,0.02382782475019216,0.09069946195234435,1.0604026845637584
1487,95646,117,767,66,36,102,869,0.11737629459148446,0.04142692750287687,0.0759493670886076,1.1470588235294117
1488,95648,11197,71062,9019,1068,10087,81149,0.1243022095158289,0.013160975489531603,0.1111412340262973,1.1100426291265986
1489,95650,2626,16094,1787,669,2456,18550,0.1323989218328841,0.03606469002695418,0.09633423180592991,1.0692182410423452
1490,95651,146,874,75,71,146,1020,0.14313725490196078,0.0696078431372549,0.07352941176470588,1.0
1491,95653,43,433,36,10,46,479,0.09603340292275574,0.020876826722338204,0.07515657620041753,0.9347826086956522
1492,95655,761,4754,597,112,709,5463,0.12978217096833242,0.020501555921654768,0.10928061504667765,1.073342736248237
1493,95656,46,447,38,24,62,509,0.12180746561886051,0.047151277013752456,0.07465618860510806,0.7419354838709677
1494,95658,1478,8127,810,526,1336,9463,0.14118144351685513,0.055584909648103135,0.08559653386875198,1.1062874251497006
1495,95659,72,504,42,15,57,561,0.10160427807486631,0.026737967914438502,0.0748663101604278,1.263157894736842
1496,95660,4469,27288,3463,856,4319,31607,0.1366469452969279,0.02708260828297529,0.1095643370139526,1.0347302616346377
1497,95661,4533,34073,3899,476,4375,38448,0.11379005409904286,0.012380357885975864,0.101409696213067,1.0361142857142858
1498,95662,5149,38502,4291,763,5054,43556,0.11603453025989531,0.017517678391036826,0.09851685186885849,1.018796992481203
1499,95663,602,3317,413,194,607,3924,0.15468909276248727,0.04943934760448522,0.10524974515800203,0.9917627677100495
1500,95664,327,1388,141,172,313,1701,0.18400940623162845,0.1011169900058789,0.08289241622574955,1.0447284345047922
1501,95665,1422,5241,660,577,1237,6478,0.1909539981475764,0.08907070083359062,0.1018832973139858,1.1495553759094583
1502,95666,2317,9178,1141,1090,2231,11409,0.19554737487948112,0.09553860986940135,0.10000876501007976,1.0385477364410578
1503,95667,9043,39475,4733,3693,8426,47901,0.17590446963528944,0.07709651155508236,0.09880795808020709,1.0732257298836934
1504,95668,53,552,50,14,64,616,0.1038961038961039,0.022727272727272728,0.08116883116883117,0.828125
1505,95669,573,2668,287,152,439,3107,0.14129385259092372,0.04892178950756357,0.09237206308336016,1.3052391799544418
1506,95670,7552,51252,6275,958,7233,58485,0.12367273659912797,0.0163802684449004,0.10729246815422758,1.0441034149039126
1507,95672,1034,5342,600,392,992,6334,0.15661509314808966,0.06188822229239027,0.0947268708556994,1.0423387096774193
1508,95673,2555,16242,2000,546,2546,18788,0.1355120289546519,0.029061102831594635,0.10645092612305727,1.0035349567949725
1509,95674,73,559,46,21,67,626,0.10702875399361023,0.03354632587859425,0.07348242811501597,1.0895522388059702
1510,95675,94,339,33,45,78,417,0.18705035971223022,0.1079136690647482,0.07913669064748201,1.205128205128205
1511,95676,28,254,23,3,26,280,0.09285714285714286,0.010714285714285714,0.08214285714285714,1.0769230769230769
1512,95677,4614,28658,3423,558,3981,32639,0.12197064861055792,0.0170961120132357,0.10487453659732222,1.1590052750565185
1513,95678,6134,43497,5301,812,6113,49610,0.1232211247732312,0.016367667808909494,0.1068534569643217,1.0034353018158024
1514,95679,12,55,5,4,9,64,0.140625,0.0625,0.078125,1.3333333333333333
1515,95680,4,36,4,1,5,41,0.12195121951219512,0.024390243902439025,0.0975609756097561,0.8
1516,95681,197,1418,145,54,199,1617,0.12306740878169449,0.03339517625231911,0.08967223252937538,0.9899497487437185
1517,95682,5451,31747,3670,1590,5260,37007,0.14213527170535303,0.04296484448888048,0.09917042721647255,1.0363117870722434
1518,95683,1452,9268,1177,188,1365,10633,0.1283739302172482,0.017680805040910373,0.11069312517633782,1.0637362637362637
1519,95684,747,3794,370,345,715,4509,0.1585717453980927,0.07651363938789088,0.08205810601020182,1.0447552447552448
1520,95685,1218,6013,678,422,1100,7113,0.15464642204414453,0.05932799100238999,0.09531843104175454,1.1072727272727272
1521,95686,119,697,106,27,133,830,0.1602409638554217,0.03253012048192771,0.12771084337349398,0.8947368421052632
1522,95687,8661,64883,6976,802,7778,72661,0.10704504479707133,0.011037557974704449,0.09600748682236689,1.1135253278477757
1523,95688,5241,42318,4342,576,4918,47236,0.1041155051232111,0.012194089253958845,0.09192141586925226,1.06567710451403
1524,95689,483,2083,230,204,434,2517,0.1724274930472785,0.08104886769964244,0.09137862534763608,1.1129032258064515
1525,95690,217,1700,186,48,234,1934,0.12099276111685625,0.02481902792140641,0.09617373319544985,0.9273504273504274
1526,95691,5680,38029,4300,715,5015,43044,0.1165086887835703,0.016610909766750302,0.09989777901682,1.1326021934197408
1527,95692,798,4896,585,125,710,5606,0.12665001783803068,0.022297538351765966,0.10435247948626472,1.123943661971831
1528,95693,1109,8175,833,194,1027,9202,0.11160617257118018,0.02108237339708759,0.09052379917409259,1.0798442064264848
1529,95694,1244,8555,773,197,970,9525,0.10183727034120735,0.02068241469816273,0.08115485564304462,1.2824742268041238
1530,95695,3635,34346,3021,626,3647,37993,0.09599136683073198,0.01647671939567815,0.07951464743505382,0.9967096243487799
1531,95697,32,249,18,8,26,275,0.09454545454545454,0.02909090909090909,0.06545454545454546,1.2307692307692308
1532,95698,23,198,16,6,22,220,0.1,0.02727272727272727,0.07272727272727272,1.0454545454545454
1533,95699,35,112,10,11,21,133,0.15789473684210525,0.08270676691729323,0.07518796992481203,1.6666666666666667
1534,95701,272,1220,128,126,254,1474,0.1723202170963365,0.08548168249660787,0.08683853459972862,1.0708661417322836
1535,95703,549,2093,273,277,550,2643,0.20809685962920924,0.10480514566780175,0.10329171396140749,0.9981818181818182
1536,95709,1398,5464,701,623,1324,6788,0.19505008839127871,0.0917796110783736,0.10327047731290513,1.055891238670695
1537,95712,1,11,4,1,5,16,0.3125,0.0625,0.25,0.2
1538,95713,2471,9690,1208,1163,2371,12061,0.19658403117486112,0.09642649863195424,0.1001575325429069,1.0421762969211303
1539,95714,124,610,59,58,117,727,0.1609353507565337,0.07977991746905089,0.0811554332874828,1.0598290598290598
1540,95715,81,285,57,21,78,363,0.21487603305785125,0.05785123966942149,0.15702479338842976,1.0384615384615385
1541,95717,57,245,31,15,46,291,0.15807560137457044,0.05154639175257732,0.10652920962199312,1.2391304347826086
1542,95720,156,1023,101,88,189,1212,0.15594059405940594,0.07260726072607261,0.08333333333333333,0.8253968253968254
1543,95721,53,410,35,30,65,475,0.1368421052631579,0.06315789473684211,0.07368421052631578,0.8153846153846154
1544,95722,1663,5625,698,833,1531,7156,0.21394633873672442,0.11640581330352152,0.09754052543320291,1.086218158066623
1545,95724,63,616,50,34,84,700,0.12,0.04857142857142857,0.07142857142857142,0.75
1546,95726,3217,10852,1597,1479,3076,13928,0.2208500861573808,0.1061889718552556,0.11466111430212522,1.0458387516254877
1547,95728,534,3477,356,152,508,3985,0.1274780426599749,0.03814303638644918,0.08933500627352572,1.0511811023622046
1548,95735,179,1210,109,84,193,1403,0.1375623663578047,0.05987170349251604,0.07769066286528867,0.927461139896373
1549,95736,61,669,48,47,95,764,0.1243455497382199,0.061518324607329845,0.06282722513089005,0.6421052631578947
1550,95742,3874,15887,2445,258,2703,18590,0.14540075309306078,0.013878429263044648,0.13152232383001614,1.4332223455419904
1551,95746,4447,27780,3319,1005,4324,32104,0.1346872663842512,0.03130451034139048,0.10338275604286071,1.0284458834412582
1552,95747,16679,87548,11785,1225,13010,100558,0.1293780703673502,0.01218202430438155,0.11719604606296863,1.2820138355111452
1553,95757,8811,50298,6846,621,7467,57765,0.12926512594131395,0.010750454427421448,0.1185146715138925,1.1799919646444355
1554,95758,9230,67494,7808,1015,8823,76317,0.1156098903258776,0.013299789037829055,0.10231010128804853,1.0461294344327325
1555,95762,11075,55220,7647,2043,9690,64910,0.14928362347866275,0.031474349098752116,0.11780927437991065,1.1429308565531475
1556,95765,7273,40723,5703,554,6257,46980,0.1331843337590464,0.01179225202213708,0.12139208173690932,1.1623781364871344
1557,95776,3953,22594,2538,344,2882,25476,0.11312607944732297,0.013502904694614539,0.09962317475270843,1.371616932685635
1558,95811,546,2828,368,74,442,3270,0.13516819571865443,0.022629969418960245,0.11253822629969419,1.2352941176470589
1559,95814,355,2141,291,66,357,2498,0.14291433146517213,0.02642113690952762,0.11649319455564451,0.9943977591036415
1560,95815,3650,18203,2632,811,3443,21646,0.15905941051464473,0.037466506513905574,0.12159290400073916,1.0601219866395586
1561,95816,2153,15035,1578,279,1857,16892,0.10993369642434288,0.016516694293156525,0.09341700213118637,1.1593968766828218
1562,95817,2426,15442,1872,395,2267,17709,0.1280140041786662,0.022305042633689084,0.10570896154497714,1.070136744596383
1563,95818,3114,25378,2495,412,2907,28285,0.1027753226091568,0.014566024394555418,0.08820929821460138,1.0712074303405572
1564,95819,2954,25861,2411,389,2800,28661,0.09769373015596106,0.013572450368096019,0.08412127978786504,1.055
1565,95820,6230,38757,4687,1152,5839,44596,0.13093102520405417,0.0258319131760696,0.10509911202798457,1.066963521150882
1566,95821,4019,29354,3421,557,3978,33332,0.11934477379095164,0.01671066842673707,0.10263410536421456,1.010306686777275
1567,95822,6420,47714,5061,1175,6236,53950,0.1155885078776645,0.021779425393883226,0.09380908248378128,1.0295060936497755
1568,95823,8594,54848,6722,1459,8181,63029,0.1297973948499897,0.02314807469577496,0.10664932015421473,1.0504828260603838
1569,95824,3791,21610,2754,811,3565,25175,0.14160873882820257,0.032214498510427014,0.10939424031777557,1.0633941093969144
1570,95825,1796,11049,1490,272,1762,12811,0.13753805323550075,0.02123175396143939,0.11630629927406136,1.0192962542565267
1571,95826,4543,36425,3851,640,4491,40916,0.1097614625085541,0.015641802717763224,0.09411965979079089,1.0115787129815186
1572,95827,2798,19460,2250,441,2691,22151,0.12148435736535597,0.01990880772877071,0.10157554963658526,1.0397621701969528
1573,95828,9149,55073,6978,1505,8483,63556,0.1334728428472528,0.023679904336333314,0.10979293851091951,1.078509961098668
1574,95829,5473,31754,4055,638,4693,36447,0.12876231239882568,0.01750487008532938,0.11125744231349631,1.1662049861495845
1575,95830,126,928,111,22,133,1061,0.12535344015080113,0.020735155513666354,0.10461828463713478,0.9473684210526315
1576,95831,4582,47406,3863,590,4453,51859,0.08586744827320233,0.011377003027439788,0.07449044524576255,1.0289692342241186
1577,95832,1526,9170,1144,252,1396,10566,0.1321219004353587,0.02385008517887564,0.10827181525648306,1.0931232091690544
1578,95833,4763,30849,3819,638,4457,35306,0.12623916614739705,0.018070582903755735,0.10816858324364131,1.0686560466681625
1579,95834,6816,24832,3953,540,4493,29325,0.15321398124467178,0.018414322250639385,0.1347996589940324,1.5170264856443356
1580,95835,7251,39857,5811,636,6447,46304,0.13923203178991017,0.013735314443676571,0.12549671734623358,1.124709167054444
1581,95837,54,369,38,15,53,422,0.12559241706161137,0.035545023696682464,0.09004739336492891,1.0188679245283019
1582,95838,5848,31168,4116,1159,5275,36443,0.14474659056608952,0.03180308975660621,0.1129435008094833,1.1086255924170616
1583,95841,2306,13510,1832,397,2229,15739,0.14162272063028147,0.025223965944469153,0.11639875468581232,1.034544638851503
1584,95842,4184,26429,3380,673,4053,30482,0.1329637162915819,0.022078603766157077,0.11088511252542484,1.0323217369849493
1585,95843,6905,42386,5687,860,6547,48933,0.13379518934052684,0.017575051601168946,0.1162201377393579,1.0546815335268063
1586,95864,4089,32016,3314,641,3955,35971,0.10994968168802646,0.017819910483444997,0.09212977120458146,1.033881163084703
1587,95901,5282,29138,3834,881,4715,33853,0.13927864591025907,0.026024281452160812,0.11325436445809825,1.120254506892895
1588,95910,10,97,16,13,29,126,0.23015873015873015,0.10317460317460317,0.12698412698412698,0.3448275862068966
1589,95912,536,3779,421,101,522,4301,0.12136712392466868,0.02348291095094164,0.09788421297372704,1.0268199233716475
1590,95913,38,251,36,13,49,300,0.16333333333333333,0.043333333333333335,0.12,0.7755102040816326
1591,95914,158,806,123,57,180,986,0.18255578093306288,0.057809330628803245,0.12474645030425964,0.8777777777777778
1592,95916,240,1660,338,142,480,2140,0.22429906542056074,0.06635514018691589,0.15794392523364487,0.5
1593,95917,470,3151,321,102,423,3574,0.11835478455512032,0.028539451594851706,0.08981533296026861,1.1111111111111112
1594,95918,514,2639,310,170,480,3119,0.15389547932029496,0.0545046489259378,0.09939083039435717,1.0708333333333333
1595,95919,262,1112,159,166,325,1437,0.22616562282533054,0.11551844119693806,0.11064718162839249,0.8061538461538461
1596,95920,20,115,15,9,24,139,0.17266187050359713,0.06474820143884892,0.1079136690647482,0.8333333333333334
1597,95922,75,567,60,43,103,670,0.1537313432835821,0.06417910447761194,0.08955223880597014,0.7281553398058253
1598,95923,43,470,38,22,60,530,0.11320754716981132,0.04150943396226415,0.07169811320754717,0.7166666666666667
1599,95924,8,68,6,5,11,79,0.13924050632911392,0.06329113924050633,0.0759493670886076,0.7272727272727273
1600,95925,46,263,25,29,54,317,0.17034700315457413,0.0914826498422713,0.07886435331230283,0.8518518518518519
1601,95926,4237,34033,3569,538,4107,38140,0.10768222338751966,0.014105925537493446,0.09357629785002622,1.0316532748965181
1602,95928,4576,33099,3742,681,4423,37522,0.11787751185970897,0.018149352379937103,0.09972815947977187,1.0345919059461903
1603,95929,0,26,3,0,3,29,0.10344827586206896,0.0,0.10344827586206896,0.0
1604,95930,99,409,55,41,96,505,0.1900990099009901,0.08118811881188119,0.10891089108910891,1.03125
1605,95932,911,6842,675,207,882,7724,0.11418953909891248,0.026799585706887622,0.08738995339202486,1.0328798185941044
1606,95934,30,325,19,13,32,357,0.0896358543417367,0.036414565826330535,0.05322128851540616,0.9375
1607,95935,158,781,108,85,193,974,0.19815195071868583,0.08726899383983573,0.11088295687885011,0.8186528497409327
1608,95936,90,536,49,47,96,632,0.1518987341772152,0.07436708860759493,0.07753164556962025,0.9375
1609,95937,175,1079,114,41,155,1234,0.12560777957860617,0.03322528363047002,0.09238249594813615,1.1290322580645162
1610,95938,454,3816,381,74,455,4271,0.10653242800280964,0.01732615312573168,0.08920627487707797,0.9978021978021978
1611,95939,37,285,27,12,39,324,0.12037037037037036,0.037037037037037035,0.08333333333333333,0.9487179487179487
1612,95941,83,445,58,69,127,572,0.22202797202797203,0.12062937062937062,0.10139860139860139,0.6535433070866141
1613,95942,464,2235,233,222,455,2690,0.1691449814126394,0.08252788104089219,0.08661710037174722,1.0197802197802197
1614,95943,11,148,17,3,20,168,0.11904761904761904,0.017857142857142856,0.10119047619047619,0.55
1615,95944,8,53,3,4,7,60,0.11666666666666667,0.06666666666666667,0.05,1.1428571428571428
1616,95945,5487,27353,3286,2302,5588,32941,0.1696366230533378,0.06988251722777086,0.09975410582556692,0.9819255547602004
1617,95946,3174,14585,2083,1035,3118,17703,0.17612833982940745,0.058464667005592275,0.11766367282381517,1.0179602309172546
1618,95947,342,2194,288,105,393,2587,0.1519134132199459,0.040587553150367224,0.11132586006957866,0.8702290076335878
1619,95948,1405,9751,1099,267,1366,11117,0.12287487631555276,0.02401727084645138,0.09885760546910137,1.028550512445095
