ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience
90717,1721,17059,1691,4505,649400.0,75388.0,15239621,26132,18750,2.125,11.105854523950326,4.168701442841288,8.614103040271662,57825.17131756439,583.1785167610592,0.09018666666666666,0.9098133333333334
90720,2377,21801,2104,5825,1004200.0,109048.5,27137348,30661,23905,0.0,11.491444866920151,4.150729613733906,9.208746566894547,86572.3387309752,885.077068588761,0.08801505961096005,0.91198494038904
90723,2436,23777,2347,6819,411900.0,56626.75,15563427,37945,26124,2.125,11.168726033233916,3.8441120398885467,7.273947383524571,37636.24716412427,410.1575174594808,0.08984075945490737,0.9101592405450927
90731,4230,38118,4037,11073,657700.0,55660.5,36576603,63132,42155,0.0,10.489967797869705,3.824437821728529,11.816279048876671,60190.21085036956,579.3670880060824,0.09576562685327956,0.9042343731467204
90732,1786,17731,1683,4637,657400.0,102780.25,23809350,33624,19414,0.0,11.596553773024361,4.208971317662281,6.396170470494088,56965.35077802355,708.1058172733761,0.08669001751313485,0.9133099824868651
90740,1735,18241,1679,4747,442000.0,71040.5,32279431,52400,19920,0.0,11.897558070279928,4.208131451443017,6.2218030560032656,39566.716113996255,616.0196755725191,0.08428714859437751,0.9157128514056225
90744,2529,25710,2285,7522,471000.0,51189.25,18628805,34649,27995,2.125,12.358424507658643,3.7541877160329697,9.201150632212817,43437.021849854886,537.6433663309186,0.08162171816395784,0.9183782818360422
90745,3887,39775,3536,10565,516000.0,84366.75,32747601,55723,43311,2.125,12.347850678733032,4.132702318977756,6.116153579461103,45490.89711495361,587.6855338011234,0.08164207707049018,0.9183579229295098
90746,2803,26226,2657,7101,585600.0,89634.75,28500944,32728,28883,2.125,10.925479864508844,4.088015772426419,6.5331804908252655,51352.66227828886,870.8428257149841,0.09199182910362497,0.908008170896375
90755,812,6361,698,1777,553100.0,79071.75,8467614,14802,7059,0.0,10.276504297994268,4.036578503095104,6.994912848141087,49041.900952555705,572.0587758411026,0.09888086131180054,0.9011191386881995
90802,1031,7990,1075,2269,460300.0,57908.25,18927225,57638,9065,0.0,8.391627906976744,3.97576024680476,7.94878104587861,41972.84158371601,328.3810159963913,0.11858797573083288,0.8814120242691671
90803,3056,29377,3001,7706,943000.0,92201.5,44045574,60131,32378,0.0,10.807397534155282,4.208798338956657,10.227599334067234,82489.68979759814,732.4936222580699,0.09268639199456422,0.9073136080054358
90804,1914,16766,1810,4837,541000.0,52644.25,14815227,36055,18576,0.0,10.320441988950277,3.861897870580939,10.276525926383224,49764.0013532541,410.9063098044654,0.09743755383290267,0.9025624461670974
90805,5902,54114,5467,15231,469100.0,52703.75,35655129,73913,59581,0.0,10.977867203219317,3.9403847416453286,8.900694922088087,43145.78130358433,482.393205525415,0.09175743945217435,0.9082425605478256
90806,2298,22469,2180,6530,568400.0,55402.0,16725506,31389,24649,0.0,11.361009174311926,3.792802450229709,10.259557416699758,52039.98302167179,532.8460925802033,0.08844172177370278,0.9115582782262972
90807,2641,27392,2564,7181,661100.0,79006.0,28401233,42524,29956,0.0,11.713338533541341,4.182286589611475,8.367718907424752,58622.296693327626,667.8871460822124,0.0855922018961143,0.9144077981038857
90808,4567,50316,4468,12935,708300.0,112630.0,41460967,59432,54784,0.0,12.28357206803939,4.242984151526865,6.288733019621771,60893.08104041886,697.6202550814376,0.08155665887850468,0.9184433411214953
90810,2355,23873,2147,6580,464500.0,61623.75,16646377,29874,26020,0.0,12.216115510013973,3.986018237082067,7.537678249051705,42116.99272375683,557.2195554662918,0.08251345119139124,0.9174865488086088
90813,1780,14768,1763,4694,430500.0,40141.5,11691158,27971,16531,0.0,9.386273397617698,3.5253515125692374,10.724561862411718,40612.571573992645,417.97425905402025,0.10664811566148448,0.8933518843385155
90814,1377,14129,1361,3776,738900.0,77344.5,16702406,28657,15490,0.0,11.393093313739897,4.106461864406779,9.553361906793631,65644.8450083772,582.838608367938,0.08786313750806972,0.9121368624919303
90815,3872,41613,3818,10765,701600.0,96560.5,40345918,60787,45431,0.0,11.913305395495023,4.225267069205759,7.26591100916006,61126.030874806034,663.7260927500946,0.08403953247782352,0.9159604675221765
91001,4543,40896,4315,11259,887100.0,104648.75,55216547,53656,45211,2.125,10.530475086906142,4.03579358735234,8.476928773635615,76749.6109213844,1029.0842962576412,0.09544137488664263,0.9045586251133574
91006,3851,31888,3741,8337,1074000.0,105695.5,43144417,42924,35629,2.125,9.553327987169206,4.286793810723282,10.161265143738381,92839.77474995205,1005.1350526511975,0.1049987369839176,0.8950012630160824
91007,2645,22202,2558,5738,1056600.0,84075.5,31990871,37939,24760,2.125,9.713448006254886,4.330254444057163,12.567275841356876,93178.95412509529,843.2186140910409,0.10331179321486268,0.8966882067851373
91010,2094,19829,1975,5316,560900.0,79631.75,19005946,29114,21804,2.125,11.100253164556962,4.123965387509406,7.04367290684934,49702.40513614932,652.811224840283,0.09057971014492754,0.9094202898550725
91011,2895,23603,2833,6490,1671000.0,173742.5,56928871,29572,26436,0.0,9.35333568655136,4.0828967642526965,9.617681338762825,138496.00929357484,1925.093703503314,0.10716447268875776,0.8928355273112423
91016,3606,35182,3455,9390,707400.0,80696.0,37430611,55973,38637,2.125,11.226628075253256,4.130777422790202,8.766233766233766,62610.389718038205,668.7261894127525,0.08942205657789166,0.9105779434221083
91020,468,4409,450,1183,719600.0,66624.75,5084341,9889,4859,2.125,10.837777777777777,4.122569737954353,10.800790997339577,64788.954967785954,514.141065830721,0.09261164848734307,0.907388351512657
91024,1327,12399,1282,3475,1048300.0,105305.25,19161359,19145,13681,0.0,10.706708268330733,3.949928057553957,9.954869296640005,90647.17483470448,1000.854478976234,0.09370660039470799,0.906293399605292
91030,1701,19728,1685,5169,1174400.0,106534.75,29031764,33766,21413,0.0,12.717507418397625,4.1456761462565295,11.023633133789678,101449.29349802448,859.7928093348338,0.0786905151076449,0.9213094848923551
91040,3019,20930,2872,5938,638100.0,89714.5,27196764,28939,23802,2.125,8.338788300835654,4.033176153587067,7.112562629229389,55952.149087614365,939.7962611009365,0.12066212923283758,0.8793378707671624
91042,3304,22401,3104,6665,617400.0,64901.75,27563244,34606,25505,2.125,8.28125,3.856714178544636,9.512840562850771,55718.85420023628,796.4874299254465,0.12170162713193491,0.8782983728680651
91101,403,2914,329,891,615200.0,71741.25,9396873,29909,3243,2.125,10.082066869300911,3.722783389450056,8.575261791507675,55022.79218788125,314.18211909458694,0.10144927536231885,0.8985507246376812
91103,2165,17663,2119,5012,780200.0,71398.75,25426539,29089,19782,2.125,9.357243983010854,3.9561053471667997,10.927362173707523,69810.08517240276,874.0946405857884,0.10711758163987463,0.8928824183601254
91104,3267,32906,3203,8957,836500.0,78816.0,33649786,45971,36109,2.125,11.293474867311895,4.038517360723456,10.61332724319935,74191.53422458349,731.9785516956342,0.08870364729014928,0.9112963527098508
91105,1258,11527,1296,3078,1306200.0,133901.0,31419171,25452,12823,2.125,9.864969135802468,4.1536712150747235,9.754968222791465,110649.38022198812,1234.4480198019803,0.10106839273181002,0.89893160726819
91106,1397,13156,1317,3533,811200.0,82859.25,26930864,34769,14473,2.125,11.0501138952164,4.119162185111803,9.79009585532092,71629.78001435834,774.5653887083321,0.09099702895045948,0.9090029710495405
91107,3673,34159,3528,9177,913700.0,102607.5,44310969,51709,37687,2.125,10.723356009070296,4.122480113326795,8.904807153473186,79185.92804177885,856.9295287087355,0.09361318226444132,0.9063868177355586
91108,1890,16663,1902,4360,2000001.0,164631.5,32415657,19544,18565,0.0,9.75446898002103,4.255275229357798,12.148349495691894,166507.6668830487,1658.5989050347932,0.10245084837058982,0.8975491516294102
91201,1637,13500,1579,3724,916000.0,59152.5,15729646,23166,15079,2.125,9.586447118429385,4.064715359828142,15.485397912176154,83364.62438813194,678.9970646637313,0.10471516678824856,0.8952848332117515
91202,1615,12918,1523,3543,876700.0,77671.25,21333015,27340,14441,2.125,9.542350623768877,4.10189105278013,11.287316735600367,77858.01764203128,780.2858449158741,0.10546361055328578,0.8945363894467142
91203,409,3822,401,1072,592600.0,61120.75,6062455,19543,4223,2.125,10.551122194513717,3.9468283582089554,9.69556165459357,53771.994266394344,310.21107301847206,0.0949561922803694,0.9050438077196306
91204,362,3502,352,1068,561800.0,53414.25,4280827,13480,3854,2.125,10.977272727272727,3.6179775280898876,10.517792536635822,51608.36181190499,317.5687685459941,0.09133367929423974,0.9086663207057603
91205,1108,11148,1089,3187,677200.0,46163.0,12395133,27867,12237,2.125,11.254361799816346,3.8456228427988703,14.669757164828976,63054.39185291732,444.7961029174292,0.08899240009806325,0.9110075999019368
91206,2100,15090,2023,4509,910500.0,72653.25,29777598,35554,17113,2.125,8.497281265447356,3.812375249500998,12.53213035893095,81342.18879703643,837.5315857568769,0.11821422310524163,0.8817857768947583
91207,1156,9298,1131,2566,1092700.0,90733.25,18309581,13853,10429,2.125,9.24314765694076,4.074045206547155,12.042994161456798,95719.22830740068,1321.7051180249766,0.108447598043916,0.891552401956084
91208,2171,15504,2062,4451,1054700.0,105797.5,28190475,23810,17566,2.125,8.571774975751698,3.97101774882049,9.969044637160614,91163.82370369707,1183.9762704745906,0.1173858590458841,0.8826141409541159
91214,3934,31723,3696,8668,851700.0,107597.5,38070335,43463,35419,0.0,9.64745670995671,4.113636363636363,7.915611422198471,73510.16533473624,875.92515472931,0.10435077218442079,0.8956492278155792
91301,3407,25053,3462,7083,871000.0,129529.5,54990992,41880,28515,0.0,8.220681686886193,4.018071438655936,6.724336927109269,73991.23904040092,1313.060936007641,0.12140978432403998,0.8785902156759601
91302,4177,23501,4150,6931,1341400.0,139846.5,93613989,39799,27651,2.125,6.669397590361446,3.993363151060453,9.591945454480449,113214.5475702126,2352.1693761149777,0.15008498788470578,0.8499150121152942
91303,1352,8552,1238,2419,536400.0,61430.5,11058349,24216,9790,0.0,8.0,4.094253823894171,8.731818884755944,48650.141185781,456.65464981830195,0.12645556690500512,0.8735444330949949
91306,4332,31894,4056,8735,592400.0,72319.25,36506347,45604,35950,2.125,8.93145956607495,4.147223812249571,8.191456631533098,52945.58705021055,800.5075651258661,0.11282336578581363,0.8871766342141864
91307,4262,28802,3990,7951,714600.0,120518.0,46672944,36861,32792,0.0,8.28671679197995,4.158470632624827,5.929404736221975,61079.249317457005,1266.187678033694,0.12167601854110759,0.8783239814588925
91316,3227,19472,3142,5415,724500.0,76883.75,49689669,42002,22614,2.125,7.224379376193507,4.191874422899354,9.42331767115938,64399.71481075794,1183.03102233227,0.1389404793490758,0.8610595206509242
91320,5899,46486,5855,12308,755800.0,122518.5,65168407,66665,52341,0.0,8.947053800170794,4.256174845628859,6.168864293963769,64509.976341583664,977.5505437635941,0.11186259337804016,0.8881374066219598
91321,2656,18511,2608,5064,513500.0,72857.0,32510477,40100,21119,2.125,8.116180981595091,4.179897314375987,7.048053035398109,45863.554437237835,810.7350872817955,0.12349069558217719,0.8765093044178228
91324,2639,18964,2476,5097,680200.0,82026.5,28419762,32606,21440,2.125,8.724959612277868,4.238375515008829,8.292442076645962,60115.96683873754,871.6114212108201,0.11548507462686568,0.8845149253731344
91325,2947,21785,2688,5921,720900.0,71300.5,35934209,38211,24473,2.125,9.200892857142858,4.176997128863368,10.110728536265524,64512.03786881129,940.4152992593756,0.1098353287296204,0.8901646712703796
91326,6001,36924,5201,10704,846700.0,120335.0,73605215,54636,42125,0.0,8.253220534512593,4.010183109118087,7.036190634478747,72379.6786854151,1347.192601947434,0.12346587537091988,0.8765341246290801
91331,5769,50447,5396,14385,487600.0,65157.75,39727166,64708,55843,2.125,10.41808747220163,3.907959680222454,7.483376881491457,43989.090471340656,613.9451999752736,0.0966280464874738,0.9033719535125262
91335,6359,44318,5870,12310,580500.0,64516.0,48323830,69777,50188,2.125,8.633219761499149,4.116734362307067,8.997767995535991,52416.918683921016,692.5466844375654,0.1169602295369411,0.8830397704630589
91340,2384,20012,2210,5814,515000.0,60769.75,15855107,25265,22222,0.0,10.13393665158371,3.852081183350533,8.474611134651697,46755.073472380005,627.5522264001584,0.0994509945099451,0.9005490054900549
91342,8396,58120,7811,16958,520900.0,77010.0,67216272,82376,65931,2.125,8.515683011138139,3.9223965090222905,6.764056616023893,46295.265329685746,815.9691172186074,0.11847234229725015,0.8815276577027499
91343,4534,33319,4259,9089,608500.0,66968.75,40421599,48294,37578,0.0,8.887767081474525,4.164704587963472,9.086327578161455,54760.710952246394,836.9900815836336,0.11333759114375433,0.8866624088562457
91344,6950,50920,6587,13895,690300.0,99104.25,72545246,66240,57507,0.0,8.785486564445119,4.164807484706729,6.965392503348746,60005.593192157605,1095.1878925120773,0.11454257742535691,0.8854574225746431
91345,1930,14914,1722,4168,558000.0,79915.0,14388622,19198,16636,0.0,9.781649245063878,4.04126679462572,6.982418819996246,49429.87840105343,749.4854672361704,0.10351045924501082,0.8964895407549892
91350,6615,39105,5659,11160,605800.0,116449.5,53778969,56180,44764,0.0,8.07916593037639,4.096774193548387,5.202255054766229,51932.18511781771,957.2618191527234,0.12641855062103477,0.8735814493789652
91351,3837,27366,3660,7571,471900.0,84645.25,33124302,40977,31026,0.0,8.525409836065574,4.121384229295998,5.575032267020299,41590.92828267785,808.363276960246,0.1179655772577838,0.8820344227422162
91352,3396,26049,3240,7651,584100.0,59025.75,27139168,37446,29289,0.0,9.087962962962964,3.8485165337864333,9.895681122222081,53168.97916976882,724.7547935694066,0.11062173512240091,0.8893782648775991
91354,4808,31551,4705,8421,648600.0,130461.75,44430288,48189,36256,2.125,7.7277364505844846,4.317658235363971,4.971572127462647,55064.86678974231,922.0006225487144,0.1297716240070609,0.8702283759929391
91355,3367,27594,3342,7159,600200.0,97170.0,40979424,53549,30936,2.125,9.264213046080192,4.3247660287749685,6.176803540187301,52263.03058166964,765.2696408896525,0.10802948021722265,0.8919705197827773
91356,3765,20588,3624,5811,1023000.0,80812.0,60629823,40167,24212,2.125,6.7199227373068435,4.190844949234211,12.659011037964659,90531.9288569375,1509.4436477705578,0.14967784569634893,0.8503221543036511
91360,4565,41013,4537,10662,735100.0,97369.0,51973634,62424,45550,0.0,10.045845272206304,4.274807728381167,7.549630785979111,63998.18544256315,832.590574138152,0.09960482985729967,0.9003951701427003
91362,4768,33549,4738,8967,878300.0,118686.5,68509058,56880,38287,0.0,8.087167581257916,4.273112523698003,7.400167668605949,75169.62478558869,1204.4489803094234,0.1237495755739546,0.8762504244260454
91364,5173,29382,5021,8274,949000.0,109117.75,58653028,42808,34403,0.0,6.8820952001593305,4.1763355088228185,8.69702683568897,81809.055253371,1370.141749205756,0.14594657442664885,0.8540534255733512
91367,4758,31172,4675,8468,786200.0,94449.75,60602975,72714,35847,0.0,7.685561497326203,4.243032593292395,8.324002975126986,68628.85228658814,833.4430095992518,0.13041537646107065,0.8695846235389293
91377,1769,12934,1745,3462,823300.0,135350.0,23840845,23578,14679,0.0,8.425787965616045,4.246967071057193,6.082748429996306,69678.95456359508,1011.1478921028076,0.11887730771850943,0.8811226922814905
91381,2546,15364,2445,4463,851300.0,135564.5,33224275,28310,17809,0.0,7.325153374233129,4.012995742773919,6.2796676120960875,72039.04451071746,1173.5879547862946,0.13729013420180808,0.862709865798192
91384,3379,21200,3493,5927,579800.0,113020.0,32529182,28312,24693,2.125,7.036644718007444,4.146954614476126,5.130065475137144,49831.03140723023,1148.9538711500425,0.14145709310330862,0.8585429068966913
91390,3044,18096,3024,5321,647600.0,122991.75,35851589,25423,21120,0.0,6.9907407407407405,3.972937417778613,5.2653938170649655,55256.573545786574,1410.2029264838925,0.1431818181818182,0.8568181818181818
91401,3108,21251,3021,5969,798900.0,57722.75,31805959,37465,24272,0.0,8.0632240979808,4.080918076729771,13.84029693664976,72869.68595619276,848.9512611770987,0.12446440342781806,0.8755355965721819
91402,2771,20844,2599,5942,483700.0,47267.75,20671541,35007,23443,0.0,9.086186994998076,3.974251093907775,10.233192821744213,44938.565202983526,590.4973576713229,0.1108646504286994,0.8891353495713006
91403,2549,16071,2558,4488,1129100.0,101566.5,42792339,38381,18629,0.0,7.279124315871774,4.148841354723707,11.116854474654536,97940.1511630213,1114.9354889137855,0.1373127918836223,0.8626872081163777
91405,2749,17282,2616,4982,581600.0,48552.0,20543791,33645,19898,0.0,7.657110091743119,4.020674427940586,11.97890921074312,53899.80936935843,610.6045772031506,0.13147049954769324,0.8685295004523068
91406,4190,30778,3931,8445,608600.0,60442.25,34288888,47739,34709,0.0,8.895446451284661,4.140674955595027,10.069115560721185,55279.81428959649,718.2573577159136,0.11325592785732808,0.8867440721426719
91411,1270,9512,1213,2637,759300.0,60626.0,12304497,20477,10725,0.0,8.888705688375927,4.088737201365188,12.524329495595948,68949.05239072653,600.8935390926405,0.1131002331002331,0.8868997668997669
91423,2778,19965,2762,5504,1066600.0,90793.25,51547952,47844,22727,0.0,8.234250543084721,4.132085755813954,11.74756934023179,93427.48895015934,1077.4172728032772,0.12152945835350024,0.8784705416464997
91436,2767,17561,2717,4846,1545300.0,158677.5,56829730,23938,20278,2.125,7.481781376518219,4.194799834915394,9.738620787446235,129047.83810633983,2374.0383490684267,0.1339875727389289,0.8660124272610711
91501,1298,10357,1205,2905,827400.0,72598.75,17826934,24904,11562,2.125,9.67219917012448,4.0120481927710845,11.396890442328553,73923.1623723237,715.8261323482171,0.10422072305829441,0.8957792769417056
91502,190,1809,196,521,761400.0,47945.25,3116230,10092,2005,2.125,10.198979591836734,3.836852207293666,15.880613825144305,70645.1167531904,308.7822037257233,0.09775561097256857,0.9022443890274314
91504,2183,18641,2055,5120,819100.0,83833.25,24958168,32784,20696,2.125,10.133333333333333,4.0671875,9.770586253067846,72252.79932402239,761.2911176183504,0.0992945496714341,0.9007054503285659
91505,2831,29778,2748,7894,812500.0,88855.0,30834074,50404,32526,2.125,11.866448326055313,4.130858880162148,9.1441111923921,71304.69804478766,611.7386318546147,0.08448625714812766,0.9155137428518724
91506,1887,19208,1800,5147,850600.0,82262.0,19331538,28218,21008,2.125,11.719444444444445,4.0985039829026615,10.340132746590163,75156.84847286815,685.0782479268552,0.08568164508758568,0.9143183549124143
91601,1976,14180,1887,4046,744500.0,56422.5,20123942,46927,16067,0.0,8.561738208797033,3.9930795847750864,13.19509061101511,68049.1394307782,428.83504166045134,0.11744569614738283,0.8825543038526171
91602,1338,9368,1298,2567,873700.0,82896.5,24315834,29694,10666,0.0,8.248073959938367,4.17062719127386,10.539648839215166,77145.53148294138,818.8803798747222,0.1216951059441215,0.8783048940558785
