zipcode,State,CountyName,City,2018,2019,2020,2021,mean_2018_2021,percent_increase_2018_2021
92028,CA,San Diego County,Fallbrook,577630.0519739086,580688.8243203914,607519.3599548101,719031.5273961141,621217.4409113061,24.48
94577,CA,Alameda County,San Leandro,698192.1528881808,698973.4740292024,725505.3524228054,838699.6592509024,740342.6596477728,20.12
90630,CA,Orange County,Cypress,671587.9403797069,679395.1925310848,714295.8175773118,816306.7051260573,720396.4139035402,21.55
92025,CA,San Diego County,Escondido,536859.3992863944,549410.8124817471,577866.9725017189,681226.7471022232,586340.9828430209,26.89
92026,CA,San Diego County,Escondido,536892.743088774,548290.1020769972,575234.791866791,676750.6681343743,584292.0762917341,26.05
92084,CA,San Diego County,Vista,564698.9857964029,573062.9535787507,604153.2034672955,708510.1596692529,612606.3256279256,25.47
92879,CA,Riverside County,Corona,439566.94798324007,452614.7040982175,474359.4486638338,561343.7692730372,481971.21750458214,27.7
91767,CA,Los Angeles County,Pomona,448690.3496613839,471887.93256061967,501005.5383792081,583878.2577636262,501365.5195912095,30.13
92111,CA,San Diego County,San Diego,573906.6448130719,582128.9175068535,625178.075013427,739226.7795337458,630110.1042167746,28.81
93720,CA,Fresno County,Fresno,334792.96968049667,347335.39069536387,363487.3283895733,417640.9230394852,365814.1529512298,24.75
92843,CA,Orange County,Garden Grove,579188.1133921093,592916.9395861131,632283.7256050446,721748.2726958707,631534.2628197843,24.61
92886,CA,Orange County,Yorba Linda,848696.0973948616,844828.9909687527,881714.7603647631,1010036.9155914664,896319.1910799609,19.01
92127,CA,San Diego County,San Diego,919093.572484256,938220.1059229424,977145.4367849808,1201955.0368427464,1009103.5380087313,30.78
92078,CA,San Diego County,San Marcos,644537.0425923041,655311.8072128765,677536.2153705391,809346.872139384,696682.9843287759,25.57
90703,CA,Los Angeles County,Cerritos,707652.6811726185,722653.4829738844,750092.5791978237,846373.7779038086,756693.1303120338,19.6
92234,CA,Riverside County,Cathedral City,292605.3066065516,313190.5318049709,337412.3669371098,413410.3293638425,339154.6336781187,41.29
90620,CA,Orange County,Buena Park,611688.0103904823,619088.6896926112,656898.2028502583,754158.3543654637,660458.3143247039,23.29
92064,CA,San Diego County,Poway,745152.2775739596,759301.0241175434,792430.7628883467,937807.6212076218,808672.9214468679,25.85
95240,CA,San Joaquin County,Lodi,332870.4466425031,349790.3920488514,368722.202541905,432298.40565046715,370920.36172093166,29.87
90046,CA,Los Angeles County,Los Angeles,1312449.3739071756,1356719.731813538,1397323.6342170748,1551979.0631360244,1404617.9507684533,18.25
92691,CA,Orange County,Mission Viejo,703427.6427175957,704001.6010076889,741820.8043799639,855855.3614027054,751276.3523769884,21.67
93311,CA,Kern County,Bakersfield,300236.17408163694,312039.3708070029,327489.19688763487,384388.0359966933,331038.19444324204,28.03
93304,CA,Kern County,Bakersfield,160014.69210132098,173796.06523376337,188181.91686468504,219021.8670412659,185253.63531025883,36.88
95136,CA,Santa Clara County,San Jose,961258.817998942,964579.083888944,980921.725357396,1145739.882168342,1013124.8773534059,19.19
94086,CA,Santa Clara County,Sunnyvale,1566473.285688064,1567389.7125705844,1565141.1515417332,1719660.9032748612,1604666.2632688107,9.78
95336,CA,San Joaquin County,Manteca,386875.5346692439,401964.9926352709,421626.3869811329,502017.88365612086,428121.19948544214,29.76
95148,CA,Santa Clara County,San Jose,1041930.5266517696,1060812.6340876748,1089454.4320115836,1278011.4036065207,1117552.2490893872,22.66
90638,CA,Los Angeles County,La Mirada,593370.8273255952,610148.483506468,639937.9439777094,738106.4045868452,645390.9148491544,24.39
92128,CA,San Diego County,San Diego,645194.3683522607,651035.179613547,672985.1255496008,788497.8132293563,689428.1216861913,22.21
91306,CA,Los Angeles County,Los Angeles,543456.5881410729,566157.1240568659,609758.626944688,714883.1621913407,608563.875333492,31.54
93619,CA,Fresno County,Clovis,413700.6047629102,430371.328239142,448413.6414396274,522584.31755540427,453767.472999271,26.32
90220,CA,Los Angeles County,Compton,396871.93556266016,432524.79999691615,468886.0140824544,536470.1166712879,458688.2165783297,35.17
94560,CA,Alameda County,Newark,958348.2433595456,960144.3790713138,968162.1890348776,1128320.3313066412,1003743.7856930946,17.74
94014,CA,San Mateo County,Daly City,969548.1216105616,989701.7474024215,1023721.4278949924,1077267.377227904,1015059.6685339699,11.11
92009,CA,San Diego County,Carlsbad,833621.282274288,850402.0625403955,896327.0914999136,1097448.1417297723,919449.6445110925,31.65
94546,CA,Alameda County,Castro Valley,775031.7324801426,775351.6102996533,816151.1079732339,973134.484062444,834917.2337038685,25.56
95843,CA,Sacramento County,Antelope,362699.0736907832,373097.76227634,398675.3689016595,474978.7373920583,402362.7355652103,30.96
94553,CA,Contra Costa County,Martinez,623299.5131925173,627182.9393777439,660636.1005665534,773299.3202104839,671104.4683368246,24.07
92374,CA,San Bernardino County,Redlands,380642.45561913896,389266.894993251,409567.1972300716,477574.6343090701,414262.79553788295,25.47
95060,CA,Santa Cruz County,Santa Cruz,1029277.1122039028,1017216.8377348376,1035099.558875185,1224837.173803693,1076607.6706544044,19.0
95008,CA,Santa Clara County,Campbell,1328363.069357606,1309371.069446932,1336269.6478910164,1533240.1896276462,1376810.9940808003,15.42
92104,CA,San Diego County,San Diego,707239.4768578187,712347.0378323789,741221.7344371807,850299.0034872364,752776.8131536536,20.23
94551,CA,Alameda County,Livermore,767461.852245286,767380.0403673706,774553.2296670028,919524.9677591402,807230.0225096999,19.81
92122,CA,San Diego County,San Diego,682337.6355048739,708003.2220188263,750580.1904069558,857537.0187606794,749614.5166728338,25.68
90065,CA,Los Angeles County,Los Angeles,783935.4318629779,833287.9492857483,880595.833534764,1004428.796872226,875562.0028889291,28.13
92692,CA,Orange County,Mission Viejo,752259.9274001092,743612.8340258348,770800.2410915807,888269.5590588482,788735.6403940932,18.08
94605,CA,Alameda County,Oakland,650252.2603380104,666896.8544816837,697165.3324436556,789909.6377752487,701056.0212596497,21.48
90023,CA,Los Angeles County,Los Angeles,432584.11664406233,463183.6887910956,509178.64982065925,569107.1042937114,493513.38988738216,31.56
90057,CA,Los Angeles County,Los Angeles,501925.37559159,528735.7287085168,559889.952035044,598901.9929428484,547363.2623194997,19.32
93036,CA,Ventura County,Oxnard,545840.5150177024,559771.3140501187,590886.9154281752,680720.0474569249,594304.6979882303,24.71
94303,CA,San Mateo County,East Palo Alto,1919336.6942409484,1873509.5852503928,1867558.6305810537,2001520.240663588,1915481.2876839957,4.28
95678,CA,Placer County,Roseville,401153.7725365129,413485.4996200083,435167.1478758419,510205.8701451695,440003.0725443832,27.18
92410,CA,San Bernardino County,San Bernardino,255222.3009382265,273279.42238480004,291168.93056071765,342838.29815383715,290627.23800939537,34.33
95822,CA,Sacramento County,Sacramento,322557.44674195634,333798.31261533295,355889.03946552734,422611.0101715201,358713.9522485842,31.02
90033,CA,Los Angeles County,Los Angeles,465845.6414663243,507140.7520438049,555478.9214698285,622306.1130824882,537692.8570156115,33.59
91789,CA,Los Angeles County,Walnut,794834.7736934909,792297.4958313578,811691.7488997378,900002.749651573,824706.6920190399,13.23
95610,CA,Sacramento County,Citrus Heights,361164.5360666983,374521.704919052,398730.0508617473,466304.21290937456,400180.1261892181,29.11
92069,CA,San Diego County,San Marcos,574416.9718766627,585163.9371525903,613009.6278661444,723135.0424123287,623931.3948269314,25.89
92395,CA,San Bernardino County,Victorville,247842.68200168444,256648.0157549308,272942.7289035284,339176.96064480394,279152.5968262369,36.85
91352,CA,Los Angeles County,Los Angeles,541895.4792415544,574259.3843383123,621753.0961899747,720258.1705881641,614541.5325895014,32.91
93635,CA,Merced County,Los Banos,311907.4953065334,337683.97396968846,354366.5283643442,415340.1570395657,354824.538670033,33.16
90027,CA,Los Angeles County,Los Angeles,1389060.5138221425,1434528.7632361054,1524308.7776775744,1703267.6644209742,1512791.4297891993,22.62
92821,CA,Orange County,Brea,720478.3366145139,721455.6929574976,753840.892005406,856828.7808483611,763150.9256064446,18.92
91790,CA,Los Angeles County,West Covina,543994.9897035799,563240.4180395623,596755.8377190431,684148.219401779,597034.8662159911,25.76
93292,CA,Tulare County,Visalia,245811.85190708353,258161.0268396836,273382.823491597,323541.9966541322,275224.4247231241,31.62
92648,CA,Orange County,Huntington Beach,987776.5358350888,979421.720018792,1017292.1583712047,1157794.9504226842,1035571.3411619425,17.21
93455,CA,Santa Barbara County,Santa Maria,446364.30733355106,459522.2434851562,480309.1178723483,560731.8997759783,486731.8921167585,25.62
92040,CA,San Diego County,Lakeside,526450.7766216988,539599.5755528322,573256.2219437044,676036.9423227952,578835.8791102576,28.41
92109,CA,San Diego County,San Diego,952754.6740509036,978073.8986650256,1024544.2835753056,1194935.628751295,1037577.1212606325,25.42
95307,CA,Stanislaus County,Ceres,291769.0901950926,309973.9998939314,329799.9871717474,390782.8995671896,330581.49420699023,33.94
90032,CA,Los Angeles County,Los Angeles,553299.256738749,598213.6923483537,642423.4795203769,733085.601932482,631755.5076349904,32.49
93010,CA,Ventura County,Camarillo,658196.1525604128,665443.4266413032,689802.8093464038,784274.5067369915,699429.2238212778,19.16
93611,CA,Fresno County,Clovis,327571.7768079383,340193.16529043857,356790.3993583149,413476.77330337994,359508.02869001793,26.22
92555,CA,Riverside County,Moreno Valley,373291.6443200095,388193.1839361098,413239.8287020344,500064.4460000821,418697.275739559,33.96
93446,CA,San Luis Obispo County,Paso Robles,519945.9604437072,526888.054183513,551508.8769895231,632392.0061630476,557683.7244449477,21.63
90247,CA,Los Angeles County,Gardena,512683.8271674056,547690.0115383716,581770.7790109206,659395.2793984833,575384.9742787953,28.62
95403,CA,Sonoma County,Santa Rosa,599237.8007465258,593138.7677428089,610117.0973843465,673978.5266477411,619118.0481303555,12.47
90242,CA,Los Angeles County,Downey,540937.2007306317,563612.0633005569,602608.9032514401,686408.8419852601,598391.7523169722,26.89
93454,CA,Santa Barbara County,Santa Maria,382040.53577303584,394514.1460851957,413652.8821749547,481477.14174319454,417921.1764440952,26.03
93702,CA,Fresno County,Fresno,140136.2023367867,156753.25898310906,168642.73463415954,198432.81341458345,165991.25234215969,41.6
95210,CA,San Joaquin County,Stockton,266496.3205931014,285036.1738352833,302225.2268945389,361902.634825492,303915.0890371039,35.8
92019,CA,San Diego County,El Cajon,537257.4283888304,548446.4365942325,580523.8467187515,684829.0915507007,587764.2008131287,27.47
90025,CA,Los Angeles County,Los Angeles,993445.9596048928,1025045.303904107,1049343.6936591184,1105312.4141851796,1043286.8428383244,11.26
91320,CA,Ventura County,Thousand Oaks,745113.742064926,747154.8852520647,768100.6120300259,871962.2569621657,783082.8740772955,17.02
91367,CA,Los Angeles County,Los Angeles,704500.2190003814,728173.9388185954,777866.8810211237,920365.6169161978,782726.6639390746,30.64
93726,CA,Fresno County,Fresno,196804.1025549416,213143.4723527917,229013.17623473072,267960.97984444,226730.432746726,36.16
90043,CA,Los Angeles County,Los Angeles,574129.8370068489,632123.328087394,685676.4051530423,788260.4280382317,670047.4995713792,37.3
94582,CA,Contra Costa County,San Ramon,1159441.4798114607,1177344.3772958335,1198536.0026101803,1486958.6106011425,1255570.1175796543,28.25
94403,CA,San Mateo County,San Mateo,1515354.5427903486,1492363.7863158712,1524061.185061239,1658322.9721186624,1547525.6215715304,9.43
93534,CA,Los Angeles County,Lancaster,251869.88564626765,274004.0673697685,295916.7712012635,363979.2562303478,296442.49511191185,44.51
95762,CA,El Dorado County,El Dorado Hills,646772.0413420293,676492.7955468189,696217.9661314673,831609.0401708909,712772.9607978016,28.58
90241,CA,Los Angeles County,Downey,603263.9527207628,626137.603196914,667473.7250860628,761891.5712144867,664691.7130545566,26.29
94901,CA,Marin County,San Rafael,1093778.1047822374,1100075.8845628358,1132788.5544382269,1312033.8920090531,1159669.1089480883,19.95
94804,CA,Contra Costa County,Richmond,506174.9325547455,524259.4217136311,548759.8807270357,620305.4851929634,549874.9300470939,22.55
92506,CA,Riverside County,Riverside,456392.48916443094,468149.7826688285,491940.8841864993,578902.9555246041,498846.5278860907,26.84
90016,CA,Los Angeles County,Los Angeles,654170.0247685624,719752.6353956716,787330.8331692746,893115.6242198152,763592.279388331,36.53
95831,CA,Sacramento County,Sacramento,459442.5331980069,476784.64014437847,503084.4751538743,594197.7213041761,508377.34245010896,29.33
95209,CA,San Joaquin County,Stockton,351406.4316246664,366045.61326880794,385758.02210939775,462583.56901848555,391448.4090053394,31.64
90503,CA,Los Angeles County,Torrance,856431.199765414,881389.0108125781,915896.2217499332,1042335.7204325628,924013.038190122,21.71
95380,CA,Stanislaus County,Turlock,298839.19051278796,314917.4015309015,336517.0346760999,396486.9994064386,336690.156531557,32.68
92101,CA,San Diego County,San Diego,655328.7499609921,646209.5169263341,640429.3210299999,682673.1810937426,656160.1922527672,4.17
95407,CA,Sonoma County,Santa Rosa,545471.2574834311,544419.7269469746,554826.2036287864,604039.9188889232,562189.2767370288,10.74
95337,CA,San Joaquin County,Manteca,452705.5060559245,471688.10701903986,493625.82618201646,603312.5331616197,505332.9931046501,33.27
91733,CA,Los Angeles County,South El Monte,493414.8447388136,510137.7414296847,537047.5429428575,610492.7766635484,537773.226443726,23.73
94025,CA,San Mateo County,Menlo Park,2437026.0192790665,2441774.4404316214,2421711.480768089,2554917.454227918,2463857.3486766736,4.84
96003,CA,Shasta County,Redding,293955.34459808934,308980.43125217623,325985.5668075912,376608.73678830086,326382.51986153936,28.12
94066,CA,San Mateo County,San Bruno,1014454.7166083684,1027447.20895139,1082579.913954727,1193593.251749423,1079518.7728159772,17.66
91748,CA,Los Angeles County,Rowland Heights,684453.6150522714,690087.7854673985,714271.6537364913,799037.3800994604,721962.6085889054,16.74
94116,CA,San Francisco County,San Francisco,1423496.3540088015,1418655.400192859,1471977.9845759105,1563061.1588959266,1469297.7244183742,9.8
92688,CA,Orange County,Rancho Santa Margarita,635479.7957051207,635561.5251377682,657767.4118446851,758247.1248789736,671763.9643916369,19.32
94010,CA,San Mateo County,Hillsborough,2735236.03617665,2679101.4704658794,2780793.755087781,3102113.306457667,2824311.1420469945,13.41
91765,CA,Los Angeles County,Diamond Bar,711717.9623547131,712402.7932447029,732589.5770600052,830615.1972215762,746831.3824702493,16.71
90024,CA,Los Angeles County,Los Angeles,1224698.377291331,1267172.7069447085,1276576.7119019048,1369490.7762892612,1284484.6431068014,11.82
95404,CA,Sonoma County,Santa Rosa,718153.091814804,710080.5566378292,715425.1588330759,778661.3299071728,730580.0342982204,8.43
95991,CA,Sutter County,Yuba City,268179.10531863314,283458.2821774523,306069.8963318282,362496.565442312,305050.9623175564,35.17
92102,CA,San Diego County,San Diego,518664.75727580255,518417.39923528605,540549.7409125755,617958.73184754,548897.657317801,19.14
92308,CA,San Bernardino County,Apple Valley,262875.0580923608,269220.47214682325,282308.9614034005,343593.0008718954,289499.37312862,30.71
95628,CA,Sacramento County,Fair Oaks,459163.5687851461,474553.3800500718,498476.4231214064,578252.4405963157,502611.453138235,25.94
