ZIP,Count_2022,Avg_1yr,Pct_Increase_1yr,Avg_3yr,Pct_Increase_3yr,Avg_5yr,Pct_Increase_5yr,Avg_10yr,Pct_Increase_10yr
93552,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93553,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93562,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
93563,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93584,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93586,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93590,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93591,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93592,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
93599,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93601,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93610,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93614,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93636,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93637,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93638,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93639,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93644,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93653,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93669,1,2.0,-50.0,1.6666666666666667,-40.0,1.75,-42.857142857142854,1.5,-33.33333333333333
93901,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93902,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
